Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
1,Grand Theft Auto,Series,1998,Action-Adventure,Rockstar Games  ,Rockstar North  ,,,,,,,
2,Lego,Series,1997,Action-Adventure,Mindscape  ,TT Fusion  ,,,,,,,
3,Minecraft,All,2011,Action-Adventure,Mojang  ,Mojang AB  ,,,,,,,
4,Assassin's Creed,Series,2007,Action-Adventure,Ubisoft  ,Ubisoft  ,,,,,,,
5,Grand Theft Auto V,All,2013,Action-Adventure,Rockstar Games  ,Rockstar North  ,,,,,,,
6,Resident Evil,Series,1996,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
7,The Legend of Zelda,Series,1987,Action-Adventure,Nintendo  ,Nintendo  ,,,,,,,
8,Tomb Raider,Series,1996,Action-Adventure,Eidos Interactive  ,Core Design  ,,,,,,,
9,Red Dead,Series,2004,Action-Adventure,Rockstar Games  ,Rockstar San Diego  ,,,,,,,
10,Metal Gear,Series,1987,Action-Adventure,Konami  ,Konami  ,,,,,,,
11,Lego Star Wars,Series,2005,Action-Adventure,Eidos Interactive  ,TT Fusion  ,,,,,,,
12,Harry Potter,Series,2001,Action-Adventure,Electronic Arts  ,Griptonite Games  ,,,,,,,
13,Red Dead Redemption 2,All,2018,Action-Adventure,Rockstar Games  ,Rockstar Studios  ,,,,,,,
14,Terraria,Series,2011,Action-Adventure,505 Games  ,Re-Logic  ,,,,,,,
15,Spider-Man,Series,1982,Action-Adventure,Parker Brothers  ,Parker Brothers  ,,,,,,,
16,Tom Clancy's Splinter Cell,Series,2002,Action-Adventure,Ubisoft  ,Ubisoft  ,,,,,,,
17,James Bond,Series,1983,Action-Adventure,Parker Bros.  ,Richard Shepherd Software  ,,,,,,,
18,Grand Theft Auto: San Andreas,All,2004,Action-Adventure,Rockstar Games  ,Rockstar North  ,,,,,,,
19,Grand Theft Auto IV,All,2008,Action-Adventure,Rockstar Games  ,Rockstar North  ,,,,,,,
20,Batman: Arkham,Series,2009,Action-Adventure,Warner Bros. Interactive Entertainment  ,Rocksteady Studios  ,,,,,,,
21,The Last of Us,Series,2013,Action-Adventure,Sony Computer Entertainment  ,Naughty Dog  ,,,,,,,
22,The Legend of Zelda: Breath of the Wild,NS,2017,Action-Adventure,Nintendo  ,Nintendo EPD  ,9.9,10.0,4.54,2.94,1.26,0.73,9.46
23,Castlevania,Series,1986,Action-Adventure,Konami  ,Konami  ,,,,,,,
24,Gundam,Series,1997,Action-Adventure,Bandai  ,Banpresto  ,,,,,,,
25,Marvel's Spider-Man,PS4,2018,Action-Adventure,Sony Interactive Entertainment  ,Insomniac Games  ,9.1,,3.64,3.39,0.32,1.41,8.76
26,Prince of Persia,Series,1989,Action-Adventure,Broderbund  ,Broderbund  ,,,,,,,
27,Rayman Raving Rabbids,Series,2006,Action-Adventure,Ubisoft  ,Ubisoft  ,,,,,,,
28,SpongeBob SquarePants,Series,2001,Action-Adventure,THQ  ,Vicarious Visions  ,,,,,,,
29,Watch Dogs,Series,2014,Action-Adventure,Ubisoft  ,Ubisoft  ,,,,,,,
30,Luigi's Mansion,Series,2001,Action-Adventure,Nintendo  ,Nintendo  ,,,,,,,
31,Teenage Mutant Ninja Turtles,Series,1989,Action-Adventure,Konami  ,Konami  ,,,,,,,
32,Grand Theft Auto: Vice City,All,2002,Action-Adventure,Rockstar Games  ,Rockstar North  ,,,,,,,
33,The Lord of the Rings,Series,1982,Action-Adventure,Melbourne House  ,Beam Software  ,,,,,,,
34,Hitman,Series,2000,Action-Adventure,Eidos Interactive  ,IO Interactive  ,,,,,,,
35,Barbie,Series,1991,Action-Adventure,Hi Tech Expressions  ,Imagineering  ,,,,,,,
36,Red Dead Redemption,All,2010,Action-Adventure,Rockstar Games  ,Rockstar San Diego  ,,,,,,,
37,Grand Theft Auto III,All,2001,Action-Adventure,Rockstar Games  ,Rockstar North  ,,,,,,,
38,Dead Island,Series,2011,Action-Adventure,Deep Silver  ,Techland  ,,,,,,,
39,Dead Rising,Series,2006,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
40,Mafia,Series,2002,Action-Adventure,Gathering of Developers  ,Illusion Softworks  ,,,,,,,
41,Yakuza,Series,2006,Action-Adventure,Sega  ,Sega  ,,,,,,,
42,Red Dead Redemption 2,PS4,2018,Action-Adventure,Rockstar Games  ,Rockstar Games  ,9.8,,5.26,6.21,0.21,2.26,13.94
43,Metroid,Series,1987,Action-Adventure,Nintendo  ,Nintendo  ,,,,,,,
44,Batman: Arkham City,All,2011,Action-Adventure,Warner Bros. Interactive Entertainment  ,Rocksteady Studios  ,,,,,,,
45,Resident Evil 5,All,2009,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
46,Assassin's Creed III,All,2012,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
47,Jak and Daxter,Series,2001,Action-Adventure,Sony Computer Entertainment  ,Naughty Dog  ,,,,,,,
48,The Last of Us Remastered,PS4,2014,Action-Adventure,Sony Computer Entertainment  ,Naughty Dog  ,9.5,,2.7,2.86,0.11,1.1,6.77
49,Assassin's Creed IV: Black Flag,All,2013,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
50,Resident Evil 4,All,2005,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
51,Tomb Raider (2013),All,2013,Action-Adventure,Square Enix  ,Crystal Dynamics  ,,,,,,,
52,Resident Evil 6,All,2012,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
53,Assassin's Creed Odyssey,All,2018,Action-Adventure,Ubisoft  ,Ubisoft Quebec  ,,,,,,,
54,Assassin's Creed Origins,All,2017,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
55,Assassin's Creed Unity,All,2014,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
56,Horizon,Series,2017,Action-Adventure,Sony Interactive Entertainment  ,Guerrilla Games  ,,,,,,,
57,Horizon: Zero Dawn,PS4,2017,Action-Adventure,Sony Interactive Entertainment  ,Guerrilla Games  ,9.1,8.0,2.2,2.43,0.28,0.92,5.82
58,Star Wars Jedi: Fallen Order,All,2019,Action-Adventure,Electronic Arts  ,Respawn Entertainment  ,,,,,,,
59,Watch Dogs,All,2014,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
60,Watch Dogs 2,All,2016,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
61,Resident Evil 7,All,2017,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
62,Luigi's Mansion 3,NS,2019,Action-Adventure,Nintendo  ,"Next Level Games, Inc.  ",,,,,,,
63,Rust,PC,2018,Action-Adventure,Facepunch Studios  ,Facepunch Studios  ,6.1,,,,,,
64,Assassin's Creed II,All,2009,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
65,Silent Hill,Series,1999,Action-Adventure,Konami  ,Konami Computer Entertainment Tokyo  ,,,,,,,
66,Resident Evil 2 (2019),All,2019,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
67,Onimusha,Series,2001,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
68,Lego Star Wars II: The Original Trilogy,All,2006,Action-Adventure,LucasArts  ,TT Games  ,,,,,,,
69,The Last of Us,PS3,2013,Action-Adventure,Sony Computer Entertainment America  ,Naughty Dog  ,9.5,,2.41,2.57,0.29,0.99,6.27
70,Assassin's Creed,All,2007,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
71,Grand Theft Auto: Liberty City Stories,All,2005,Action-Adventure,Rockstar Games  ,Rockstar Leeds/North  ,,,,,,,
72,Valheim,PC,2021,Action-Adventure,Coffee Stain Publishing  ,Iron Gate AB  ,,,,,,,
73,NieR,Series,2010,Action-Adventure,Square Enix  ,Cavia  ,,,,,,,
74,Cyberpunk 2077,PC,2020,Action-Adventure,CD Projekt Red Studio  ,CD Projekt Red Studio  ,,,,,,,
75,Magicka,Series,2011,Action-Adventure,Paradox Interactive   ,Arrowhead Game Studios  ,,,,,,,
76,Jurassic Park,Series,1993,Action-Adventure,Ocean Software  ,Ocean Software  ,,,,,,,
77,Monster Hunter Rise,NS,2021,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
78,Ark,Series,2017,Action-Adventure,Studio Wildcard  ,Studio Wildcard  ,,,,,,,
79,Oddworld,Series,1997,Action-Adventure,GT Interactive  ,Oddworld Inhabitants  ,,,,,,,
80,Assassin's Creed: Brotherhood,All,2010,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
81,Tomb Raider,All,1996,Action-Adventure,Eidos Interactive  ,Core Design  ,,,,,,,
82,Ark: Survival Evolved,All,2017,Action-Adventure,Studio Wildcard  ,Studio Wildcard  ,,,,,,,
83,Assassin's Creed: Revelations,All,2011,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
84,Mafia III,All,2016,Action-Adventure,2K Games  ,Hangar 13  ,,,,,,,
85,Rise of the Tomb Raider,All,2015,Action-Adventure,Square Enix  ,Crystal Dynamics  ,,,,,,,
86,Rugrats,Series,1999,Action-Adventure,THQ  ,Realtime Associates  ,,,,,,,
87,Star Wars: The Force Unleashed,All,2008,Action-Adventure,LucasArts  ,LucasArts  ,,,,,,,
88,Tomb Raider II,All,1997,Action-Adventure,Eidos Interactive  ,Core Design  ,,,,,,,
89,Lego Star Wars: The Video Game,All,2005,Action-Adventure,Eidos Interactive  ,TT Games  ,,,,,,,
90,Ben 10,Series,2007,Action-Adventure,D3 Publisher  ,High Voltage Software  ,,,,,,,
91,Assassin's Creed III,PS3,2012,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,8.8,,2.65,2.61,0.16,1.08,6.5
92,Ghost of Tsushima,PS4,2020,Action-Adventure,Sony Interactive Entertainment  ,Sucker Punch  ,8.8,,,,,,
93,Marvel's Spider-Man: Miles Morales,All,2020,Action-Adventure,Sony Interactive Entertainment  ,Insomniac Games  ,,,,,,,
94,Dead Space,Series,2008,Action-Adventure,Electronic Arts  ,EA Redwood Shores  ,,,,,,,
95,Metal Gear Solid,All,1998,Action-Adventure,Konami  ,Konami Computer Entertainment Japan  ,,,,,,,
96,Metal Gear Solid V: The Phantom Pain,All,2015,Action-Adventure,Konami  ,Kojima Productions  ,,,,,,,
97,Tom Clancy's Splinter Cell,All,2002,Action-Adventure,Ubisoft  ,Ubisoft  ,,,,,,,
98,Tomb Raider III,All,1998,Action-Adventure,Eidos Interactive  ,Core Design  ,,,,,,,
99,DayZ,All,2018,Action-Adventure,Bohemia Interactive  ,Bohemia Interactive  ,,,,,,,
100,Red Dead Redemption 2,XOne,2018,Action-Adventure,Rockstar Games  ,Rockstar Games  ,,,3.76,1.47,,0.54,5.77
101,Dishonored,Series,2012,Action-Adventure,Bethesda Softworks  ,Arkane Studios  ,,,,,,,
102,Saints Row: The Third,All,2011,Action-Adventure,THQ  ,Volition  ,,,,,,,
103,The Legend of Zelda: Link's Awakening,NS,2019,Action-Adventure,Nintendo  ,Nintendo  ,,10.0,,,,,
104,Assassin's Creed III,X360,2012,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,3.13,1.71,0.03,0.45,5.31
105,The Forest,Series,2018,Action-Adventure,Endnight Games Ltd   ,Endnight Games Ltd  ,,,,,,,
106,Resident Evil,All,1996,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
107,Batman: Arkham Knight,All,2015,Action-Adventure,Warner Bros. Interactive Entertainment  ,Rocksteady Studios  ,,,,,,,
108,Dead Island,All,2011,Action-Adventure,Deep Silver  ,Techland  ,,,,,,,
109,Death Stranding,All,2019,Action-Adventure,Sony Interactive Entertainment  ,Kojima Productions  ,,,,,,,
110,Enter the Matrix,All,2003,Action-Adventure,Atari  ,Shiny Entertainment  ,,,,,,,
111,One Piece: Pirate Warriors,Series,2012,Action-Adventure,Bandai Namco Games  ,Omega Force  ,,,,,,,
112,Sekiro: Shadows Die Twice,All,2019,Action-Adventure,Activision  ,From Software  ,,,,,,,
113,The Matrix,Series,2003,Action-Adventure,Infogrames  ,Shiny Entertainment  ,,,,,,,
114,Darksiders,Series,2010,Action-Adventure,THQ  ,Vigil Games  ,,,,,,,
115,Tomb Raider: The Last Revelation,All,1999,Action-Adventure,Eidos Interactive  ,Core Design  ,,,,,,,
116,Alan Wake,Series,2010,Action-Adventure,Microsoft Game Studios  ,Remedy Entertainment  ,,,,,,,
117,ARK: Survival Evolved,PC,2015,Action-Adventure,Studio Wildcard  ,Studio Wildcard  ,,,,0.01,,0.0,0.01
118,Grand Theft Auto: Vice City Stories,All,2006,Action-Adventure,Rockstar Games  ,Rockstar Leeds/North  ,,,,,,,
119,Peter Jackson's King Kong: The Official Game of the Movie,All,2005,Action-Adventure,Ubisoft  ,Ubisoft Montpellier  ,,,,,,,
120,Resident Evil 8: Village,All,2021,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
121,Resident Evil (2002),All,2002,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
122,Dino Crisis,Series,1999,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
123,Resident Evil 3 (2020),All,2020,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
124,Watch Dogs,PS4,2014,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,1.4,2.13,0.11,0.68,4.32
125,Batman: Arkham Asylum,All,2009,Action-Adventure,Warner Bros. Interactive Entertainment  ,Rocksteady Studios  ,,,,,,,
126,Resident Evil Zero,All,2002,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
127,Shadow of the Tomb Raider,All,2018,Action-Adventure,Square Enix  ,Eidos Montreal  ,,,,,,,
128,DayZ,PC,2012,Action-Adventure,Bohemia Interactive  ,Bohemia Interactive  ,,,,,,,
129,Dead Space 2,All,2011,Action-Adventure,Electronic Arts  ,Visceral Games  ,,,,,,,
130,Far Cry Primal,All,2016,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
131,Lego Jurassic World,All,2015,Action-Adventure,Warner Bros. Interactive Entertainment  ,TT Fusion  ,,,,,,,
132,Risk of Rain,Series,2013,Action-Adventure,Chucklefish  ,Hopoo Games  ,,,,,,,
133,Assassin's Creed IV: Black Flag,PS3,2013,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,8.7,,1.34,1.86,0.13,0.62,3.94
134,Cyberpunk 2077,PS4,2020,Action-Adventure,CD Projekt Red Studio  ,CD Projekt Red Studio  ,,,,,,,
135,Hitman 2: Silent Assassin,All,2002,Action-Adventure,Eidos Interactive  ,IO Interactive  ,,,,,,,
136,Hitman: Absolution,All,2012,Action-Adventure,Square Enix  ,IO Interactive  ,,,,,,,
137,A Way Out,Series,2018,Action-Adventure,Electronic Arts  ,Hazelight  ,,,,,,,
138,A Way Out,All,2018,Action-Adventure,Electronic Arts  ,Hazelight  ,,,,,,,
139,Drawn to Life,Series,2007,Action-Adventure,THQ  ,5th Cell  ,,,,,,,
140,Legacy of Kain,Series,1996,Action-Adventure,Crystal Dynamics  ,Silicon Knights  ,,,,,,,
141,Okami,Series,2006,Action-Adventure,Capcom  ,Clover Studio  ,,,,,,,
142,Darksiders,All,2010,Action-Adventure,THQ  ,Vigil Games  ,,,,,,,
143,Lego Star Wars: The Complete Saga,All,2007,Action-Adventure,LucasArts  ,TT Fusion  ,,,,,,,
144,Saints Row 2,All,2008,Action-Adventure,THQ  ,Volition  ,,,,,,,
145,Assassin's Creed IV: Black Flag,X360,2013,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,8.5,,1.9,1.14,0.01,0.3,3.34
146,The Legend of Zelda: Majora's Mask 3D,3DS,2015,Action-Adventure,Nintendo  ,GREZZO  ,9.0,,1.2,0.64,0.48,0.18,2.5
147,Alan Wake,All,2010,Action-Adventure,Microsoft Game Studios  ,Remedy Entertainment  ,,,,,,,
148,Assassin's Creed IV: Black Flag,PS4,2013,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,8.3,,1.07,1.55,0.06,0.51,3.19
149,Assassin's Creed Odyssey,PS4,2018,Action-Adventure,Ubisoft  ,Ubisoft Quebec  ,9.5,,1.18,1.4,0.09,0.51,3.18
150,Paper Mario: The Origami King,NS,2020,Action-Adventure,Nintendo  ,Intelligent Systems  ,,9.0,,,,,
151,Dead Rising 2,All,2010,Action-Adventure,Capcom  ,Blue Castle Games  ,,,,,,,
152,Disney Infinity,All,2013,Action-Adventure,Disney Interactive Studios  ,Heavy Iron Studios / Avalanche Software  ,,,,,,,
153,Gungeon,Series,2016,Action-Adventure,Devolver Digital  ,Dodge Roll  ,,,,,,,
154,Mafia III,PS4,2016,Action-Adventure,2K Games  ,Hangar 13  ,6.9,,0.72,1.67,0.04,0.44,2.87
155,Tomb Raider: Legend,All,2006,Action-Adventure,Eidos Interactive  ,Crystal Dynamics  ,,,,,,,
156,Thief,Series,1998,Action-Adventure,Eidos Interactive  ,Looking Glass Studios  ,,,,,,,
157,Beyond: Two Souls,All,2013,Action-Adventure,Sony Computer Entertainment  ,Quantic Dream  ,,,,,,,
158,Hollow Knight,All,2017,Action-Adventure,Team Cherry  ,Team Cherry  ,,,,,,,
159,Hollow Knight,Series,2017,Action-Adventure,Team Cherry  ,Team Cherry  ,,,,,,,
160,Infestation: Survivor Stories,PC,N/A,Action-Adventure,Unknown  ,Hammerpoint Interactive  ,,,,,,,
161,Resident Evil: Revelations 2,All,2015,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
162,Tom Clancy's Splinter Cell: Pandora Tomorrow,All,2004,Action-Adventure,Ubisoft  ,Ubisoft  ,,,,,,,
163,Far Cry: Primal,PS4,2016,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,7.2,,0.63,1.61,0.07,0.41,2.73
164,Lego Harry Potter: Years 1-4,All,2010,Action-Adventure,Warner Bros. Interactive Entertainment  ,Warner Bros. Interactive Entertainment  ,,,,,,,
165,Iron Man,All,2008,Action-Adventure,Sega  ,Artificial Mind & Movement  ,,,,,,,
166,Tomb Raider: Underworld,All,2008,Action-Adventure,Eidos Interactive  ,Crystal Dynamics  ,,,,,,,
167,Resident Evil Code: Veronica,All,2000,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
168,Tomb Raider: The Angel of Darkness,All,2003,Action-Adventure,Eidos Interactive  ,Core Design  ,,,,,,,
169,Alone in the Dark,All,1992,Action-Adventure,Infogrames  ,Infogrames  ,,,,,,,
170,Ben 10: Protector of Earth,All,2007,Action-Adventure,D3 Publisher  ,High Voltage Software  ,,,,,,,
171,Dishonored 2,All,2016,Action-Adventure,Bethesda Softworks  ,Arkane Studios  ,,,,,,,
172,Prince of Persia (2008),All,2008,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
173,Tom Clancy's Splinter Cell: Chaos Theory,All,2005,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
174,Kinect: Disneyland Adventures,X360,2011,Action-Adventure,Microsoft Studios  ,Frontier Developments  ,8.5,,1.73,0.43,0.02,0.23,2.41
175,Prince of Persia: The Sands of Time,All,2003,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
176,Batman: Arkham Origins,PS3,2013,Action-Adventure,Warner Bros. Interactive Entertainment  ,Warner Bros. Interactive Entertainment  ,,,1.08,0.88,0.04,0.4,2.4
177,Sleeping Dogs,PC,2012,Action-Adventure,Square Enix  ,United Front Games  ,8.5,,0.06,0.05,,0.01,0.12
178,The Legend of Zelda: The Wind Waker,WiiU,2013,Action-Adventure,Nintendo  ,Nintendo EAD  ,9.3,,1.04,0.73,0.15,0.17,2.08
179,Cyberpunk 2077,XOne,2020,Action-Adventure,CD Projekt Red Studio  ,CD Projekt Red Studio  ,,,,,,,
180,Darksiders: Warmastered Edition,PC,2016,Action-Adventure,THQ Nordic  ,Kaiko  ,,,,,,,
181,No Man's Sky,PS4,2016,Action-Adventure,Hello Games  ,Hello Games  ,6.8,,0.89,0.97,0.04,0.37,2.26
182,Alien: Isolation,All,2014,Action-Adventure,Sega  ,Creative Assembly  ,,,,,,,
183,Hitman: Blood Money,All,2006,Action-Adventure,Eidos Interactive  ,IO Interactive  ,,,,,,,
184,Resident Evil: Revelations,All,2012,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
185,Control,All,2019,Action-Adventure,505 Games  ,Remedy Entertainment  ,,,,,,,
186,Dead Space,All,2008,Action-Adventure,Electronic Arts  ,EA Redwood Shores  ,,,,,,,
187,It Takes Two,All,2021,Action-Adventure,Electronic Arts  ,Hazelight  ,,,,,,,
188,Red Dead Redemption: Undead Nightmare,All,2010,Action-Adventure,Rockstar Games  ,Rockstar San Diego  ,,,,,,,
189,Spider-Man 2,All,2004,Action-Adventure,Activision  ,Treyarch  ,,,,,,,
190,Tom Clancy's Splinter Cell: Blacklist,All,2013,Action-Adventure,Ubisoft  ,Ubisoft Toronto  ,,,,,,,
191,Just Cause 3,PS4,2015,Action-Adventure,Square Enix  ,Avalanche Studios  ,7.5,,0.53,1.07,0.09,0.3,1.98
192,Hitman: Contracts,All,2004,Action-Adventure,Eidos Interactive  ,IO Interactive  ,,,,,,,
193,Prince of Persia: Warrior Within,All,2004,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
194,Tom Clancy's Splinter Cell: Conviction,All,2010,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
195,Batman: Arkham Origins,X360,2013,Action-Adventure,Warner Bros. Interactive Entertainment  ,Warner Bros. Interactive Entertainment  ,,,1.15,0.58,0.0,0.17,1.9
196,Batman: Arkham Origins,PC,2014,Action-Adventure,Warner Bros. Interactive Entertainment  ,Warner Bros. Interactive Entertainment  ,,,0.13,0.17,,0.03,0.32
197,Watch Dogs,PS3,2014,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,0.56,0.89,0.1,0.28,1.83
198,Shadow of the Tomb Raider,PS4,2018,Action-Adventure,Square Enix  ,Eidos Montreal  ,,,0.59,0.82,0.06,0.27,1.74
199,Okami HD,All,2012,Action-Adventure,Capcom  ,Clover Studio  ,,,,,,,
200,The Legend of Zelda: Breath of the Wild,WiiU,2017,Action-Adventure,Nintendo  ,Nintendo EPD  ,10.0,10.0,0.66,0.42,0.15,0.11,1.34
201,LEGO Batman 2: DC Super Heroes,X360,2012,Action-Adventure,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.9,0.64,,0.15,1.69
202,Senran Kagura,Series,2013,Action-Adventure,Xseed Games  ,Tamsoft  ,,,,,,,
203,Watch Dogs,XOne,2014,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,0.91,0.59,,0.15,1.64
204,Iron Man 2,All,2010,Action-Adventure,Sega  ,"Sega Studios, San Francisco  ",,,,,,,
205,Tomb Raider: Definitive Edition,PS4,2014,Action-Adventure,Square Enix  ,Crystal Dynamics  ,,,0.47,0.74,0.06,0.23,1.51
206,ARK: Survival Evolved,XOne,2017,Action-Adventure,Studio Wildcard  ,Studio Wildcard  ,,,0.3,0.12,,0.04,0.46
207,Legacy of Kain: Soul Reaver,All,1999,Action-Adventure,Eidos Interactive  ,Crystal Dynamics  ,,,,,,,
208,Prince of Persia: The Two Thrones,All,2005,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,,,,,
209,Rygar,Series,1987,Action-Adventure,Tecmo  ,Tecmo  ,,,,,,,
210,State of Decay,PC,2013,Action-Adventure,Microsoft Studios  ,Undead Labs  ,,,,0.0,,0.0,0.0
211,LEGO Batman 2: DC Super Heroes,Wii,2012,Action-Adventure,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.9,0.4,,0.12,1.42
212,Tomb Raider Chronicles,All,2000,Action-Adventure,Eidos Interactive  ,Core Design  ,,,,,,,
213,Alone in the Dark: The New Nightmare,All,2001,Action-Adventure,Infogrames  ,Darkworks  ,,,,,,,
214,Darksiders II,All,2012,Action-Adventure,THQ  ,Vigil Games  ,,,,,,,
215,Dead Rising 2: Off the Record,All,2011,Action-Adventure,Capcom  ,Capcom  ,,,,,,,
216,No Man's Sky,PC,2016,Action-Adventure,Hello Games  ,Hello Games  ,,,,,,,
217,Assassin's Creed Odyssey,XOne,2018,Action-Adventure,Ubisoft  ,Ubisoft Quebec  ,,,0.91,0.35,,0.13,1.39
218,Castlevania: Lords of Shadow,All,2010,Action-Adventure,Konami  ,Mercury Steam  ,,,,,,,
219,The LEGO Movie Videogame,X360,2014,Action-Adventure,Warner Bros. Interactive Entertainment  ,TT Fusion  ,,,0.69,0.51,,0.11,1.32
220,Lego Star Wars: The Force Awakens,PS4,2016,Action-Adventure,Warner Bros. Interactive Entertainment  ,TT Fusion  ,,,0.3,0.78,0.02,0.2,1.31
221,Tomb Raider: Anniversary,All,2007,Action-Adventure,Eidos Interactive  ,Crystal Dynamics  ,,,,,,,
222,Remember Me,All,2013,Action-Adventure,Capcom  ,DONTNOD Entertainment  ,,,,,,,
223,The Last Guardian,PS4,2016,Action-Adventure,Sony Interactive Entertainment  ,SIE Japan Studio  ,7.9,,0.4,0.58,0.13,0.19,1.29
224,Watch Dogs,X360,2014,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,,,0.73,0.44,0.01,0.11,1.29
225,LEGO Batman 2: DC Super Heroes,PS3,2012,Action-Adventure,Warner Bros. Interactive Entertainment  ,Traveller's Tales  ,,,0.5,0.54,,0.19,1.23
226,Metal Gear Solid V: Ground Zeroes,PS4,2014,Action-Adventure,Konami Digital Entertainment  ,Kojima Productions  ,7.6,,0.36,0.5,0.17,0.17,1.2
227,Shadow of the Colossus,PS4,2018,Action-Adventure,Sony Interactive Entertainment  ,Bluepoint Games  ,9.3,,0.44,0.52,0.05,0.19,1.2
228,Legend of Grimrock,Series,2012,Action-Adventure,Almost Human  ,Almost Human Games  ,,,,,,,
229,Conan Exiles,PC,2018,Action-Adventure,Maximum Games  ,Funcom Oslo A/S  ,,,,,,,
230,Fahrenheit,All,2005,Action-Adventure,Atari  ,Quantic Dream  ,,,,,,,
231,The Legend of Zelda: Twilight Princess HD,WiiU,2016,Action-Adventure,Nintendo  ,Tantalus Interactive  ,8.4,,0.67,0.37,0.1,0.1,1.24
232,Disney Infinity 2.0: Marvel Super Heroes,X360,2014,Action-Adventure,Disney Interactive Studios  ,Avalanche Software  ,,,0.67,0.34,,0.1,1.11
233,Mafia III,XOne,2016,Action-Adventure,2K Games  ,Hangar 13  ,6.8,,0.54,0.48,,0.09,1.11
234,Bionic Commando,All,2009,Action-Adventure,Capcom  ,GRIN  ,,,,,,,
235,Just Cause,All,2006,Action-Adventure,Eidos Interactive  ,Avalanche Studios  ,,,,,,,
236,Ratchet & Clank: Rift Apart,PS5,2021,Action-Adventure,Sony Interactive Entertainment  ,Insomniac Games  ,,,,,,,
237,Ben 10: Alien Force,All,2008,Action-Adventure,D3 Publisher  ,Monkey Bar Games  ,,,,,,,
238,Sleeping Dogs,PS3,2012,Action-Adventure,Square Enix  ,United Front Games  ,8.1,,0.31,0.5,0.05,0.17,1.04
239,Disney Infinity 2.0: Marvel Super Heroes,PS3,2014,Action-Adventure,Disney Interactive Studios  ,Avalanche Software  ,,,0.52,0.34,,0.18,1.04
240,Just Cause 3,XOne,2015,Action-Adventure,Square Enix  ,Avalanche Studios  ,7.0,,0.52,0.41,,0.09,1.01
241,Far Cry: Primal,XOne,2016,Action-Adventure,Ubisoft  ,Ubisoft Montreal  ,7.8,,0.51,0.41,,0.09,1.0
242,60 Seconds!,All,2015,Action-Adventure,Robot Gentleman Studios  ,Robot Gentleman Studios  ,,,,,,,
243,A Plague Tale: Innocence,All,2019,Action-Adventure,Focus Home Interactive  ,Asobo Studio  ,,,,,,,
