Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
396,Valkyria Chronicles,PS3,2008,Role-Playing,Sega  ,Sega WOW Overworks  ,8.4,9.8,0.71,0.19,0.24,0.12,1.27
397,Valkyria Chronicles 4,All,2018,Role-Playing,Sega  ,Sega  ,,,,,,,
398,Vampyr,All,2018,Role-Playing,Focus Home Interactive  ,DONTNOD Entertainment  ,,,,,,,
399,Xenosaga Episode I: Der Wille zur Macht,PS2,2003,Role-Playing,Namco  ,Monolith Soft  ,8.7,,0.63,0.49,0.45,0.17,1.74
400,Tales of Graces f,PS3,2012,Role-Playing,Namco Bandai  ,Namco Tales Studio  ,,8.0,0.28,0.19,0.45,0.07,0.99
401,Dragon Age: Inquisition,XOne,2014,Role-Playing,Electronic Arts  ,BioWare Edmonton  ,,,0.63,0.27,0.0,0.09,0.99
402,Suikoden III,PS2,2002,Role-Playing,Konami  ,KCET  ,8.6,,0.29,0.23,0.38,0.08,0.98
403,Tales of Destiny 2,PS2,2002,Role-Playing,Namco  ,Telenet Japan / Wolteam  ,,,,,0.8,,0.8
404,Fallout 3,PC,2008,Role-Playing,Bethesda Softworks  ,Bethesda Game Studios  ,9.0,,0.02,0.88,,0.07,0.98
405,The Witcher 2: Assassins of Kings,PC,2011,Role-Playing,Atari  ,CD Projekt Red Studio  ,8.8,,0.27,0.56,,0.14,0.98
406,Dragon's Dogma: Dark Arisen,PC,2016,Role-Playing,Capcom  ,Capcom  ,,,,,,,
407,South Park: The Stick of Truth,PS3,2014,Role-Playing,Ubisoft  ,Obsidian Entertainment  ,,,0.44,0.36,,0.16,0.97
408,Dark Cloud 2,PS2,2003,Role-Playing,Sony Computer Entertainment  ,Level 5  ,8.6,,0.38,0.25,0.26,0.07,0.96
409,Kingdoms of Amalur: Reckoning,PC,2012,Role-Playing,Electronic Arts  ,38 Studios  ,,,0.14,0.13,,0.03,0.3
410,Mass Effect 3,PC,2012,Role-Playing,Electronic Arts  ,BioWare  ,,,0.4,0.45,,0.11,0.96
411,South Park: The Stick of Truth,X360,2014,Role-Playing,Ubisoft  ,Obsidian Entertainment  ,,,0.6,0.27,,0.09,0.96
412,Tales of Symphonia,GC,2004,Role-Playing,Namco  ,Namco Tales Studio  ,8.5,,0.54,0.21,0.31,0.04,1.1
413,Mega Man Star Force Dragon / Leo / Pegasus,DS,2007,Role-Playing,Capcom  ,Capcom  ,,,0.39,0.0,0.53,0.03,0.95
414,Wild ARMs,PS,1997,Role-Playing,Sony Computer Entertainment  ,Media.Vision  ,8.9,,0.26,0.17,0.46,0.06,0.95
415,Bravely Default II,NS,2021,Role-Playing,Nintendo  ,Silicon Studio  ,,,,,,,
416,White Knight Chronicles: International Edition,PS3,2010,Role-Playing,Sony Computer Entertainment  ,Level 5  ,6.3,7.9,0.34,0.16,0.36,0.09,0.95
417,Final Fantasy I & II: Dawn of Souls,GBA,2004,Role-Playing,Nintendo  ,Square Enix  ,7.1,,0.64,0.24,0.29,0.02,1.19
418,SaGa Frontier 2,PS,2000,Role-Playing,Square EA  ,SquareSoft  ,7.4,,0.1,0.07,0.71,0.06,0.94
419,Kingdom Hearts Re:coded,DS,2011,Role-Playing,Square Enix  ,High Horse Entertainment  ,6.8,,0.53,0.09,0.27,0.05,0.93
420,Fallout 76,XOne,2018,Role-Playing,Bethesda Softworks  ,Bethesda Game Studios  ,5.1,,0.59,0.26,,0.09,0.93
421,Xenoblade Chronicles,Wii,2012,Role-Playing,Nintendo  ,Monolith Soft  ,9.3,,0.43,0.25,0.16,0.07,0.92
422,Blue Dragon,X360,2007,Role-Playing,Microsoft Game Studios  ,Mistwalker Corporation / Artoon  ,7.7,,0.3,0.33,0.21,0.08,0.92
423,Portal Knights,PC,2016,Role-Playing,505 Games  ,Keen Games  ,,,,,,,
424,The Witcher 2: Assassins of Kings,X360,2012,Role-Playing,Warner Bros. Interactive  ,CD Projekt Red Studio  ,,,0.48,0.33,0.02,0.08,0.9
425,Lost Odyssey,X360,2008,Role-Playing,Microsoft Game Studios  ,Mistwalker Corporation / Feelplus Inc.  ,7.5,9.3,0.45,0.26,0.11,0.08,0.9
426,Marvel: Ultimate Alliance 2,X360,2009,Role-Playing,Activision  ,Vicarious Visions  ,7.4,,0.68,0.15,,0.08,0.9
427,Dragon Quest Monsters: Terry's Wonderland 3D,3DS,2012,Role-Playing,Square Enix  ,Square Enix  ,,,,,0.96,,0.96
428,Legend of Grimrock,PC,2012,Role-Playing,Almost Human  ,Almost Human Games  ,,,,,,,
429,Ni no Kuni II: Revenant Kingdom,All,2018,Role-Playing,Bandai Namco Entertainment  ,Level 5  ,,,,,,,
430,Persona 4 Golden,PC,2020,Role-Playing,Sega  ,Atlus  ,,,,,,,
