Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
1865,Gakkou o Tsukurou!! 2,PSN,2009,Simulation,Victor Interactive  ,Groove Box Japan  ,,,,,,,
1866,Gakkou o Tsukurou!! Advance,GBA,2001,Simulation,Victor Interactive  ,Groove Box Japan  ,,,,,,,
1867,Gakkou o Tsukurou!! Happy Days,PS2,2005,Simulation,Marvelous Interactive  ,Marvelous Interactive  ,,,,,,,
1868,Gakkou o Tsukurou!! Kouchou Sensei Monogatari,PS,2000,Simulation,Victor Interactive  ,Groove Box Japan  ,,,,,,,
1869,Gakkou o Tsukurou!! Kouchou Sensei Monogatari,PSN,2009,Simulation,Marvelous Interactive  ,Groove Box Japan  ,,,,,,,
1870,Gakuen Toshi Vara Noir,PS2,2002,Simulation,Idea Factory  ,Idea Factory  ,,,,,,,
1871,Gakuen Toshi Vara Noir Roses,GC,2004,Simulation,Idea Factory  ,Idea Factory  ,,,,,,,
1872,Galactic Command - Echo Squad,PC,2008,Simulation,GamersGate  ,"3000AD, Inc.  ",,,,,,,
1873,Game Conveni 21,GB,2000,Simulation,Starfish  ,Starfish  ,,,,,,,
1874,Game de Hakken!! Tamagotchi Osucchi to Mesucchi,GB,1998,Simulation,Bandai  ,Tom Create  ,,,,,,,
1875,GamersGoMakers,PC,2014,Simulation,Unknown  ,Unknown  ,,,,,,,
1876,Garbage Truck Simulator,PC,N/A,Simulation,Unknown  ,Astragon  ,,,,,,,
1877,Garbage Truck Simulator 2011,PC,2011,Simulation,Excalibur Publishing  ,Astragon  ,,,,,,,
1878,Garry Kitchen's Super Battletank: War in the Gulf,SNES,1992,Simulation,Absolute Entertainment  ,Imagineering Inc.  ,,,,,,,
1879,Garry Kitchen's Super Battletank: War in the Gulf,GEN,1992,Simulation,Absolute Entertainment  ,Imagineering Inc.  ,,,,,,,
1880,Gazillionaire,PC,1994,Simulation,Spectrum Holobyte  ,LavaMind  ,,,,,,,
1881,Gendai Daisenryaku DS: Isshoku Sokuhatsu - Gunji Balance Houkai,DS,2010,Simulation,System Soft  ,System Soft  ,,,,,,,
1882,Geo-Political Simulator,PC,2009,Simulation,Unknown  ,In-house  ,,,,,,,
1883,Germany's Next Topmodel,PS2,2009,Simulation,Midway Games  ,SevenOne Intermedia  ,,,,,,,
1884,Germany's Next Topmodel,Wii,2009,Simulation,Midway Games  ,SevenOne Intermedia  ,,,,,,,
1885,Germany's Next Topmodel,DS,2009,Simulation,Midway Games  ,SevenOne Intermedia  ,,,,,,,
1886,Germany's Next Topmodel,PC,2009,Simulation,Midway Games  ,SevenOne Intermedia  ,,,,,,,
