Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
190,Call of Duty 3,X360,2006,Shooter,Activision  ,Treyarch  ,8.0,8.4,1.49,0.92,0.02,0.27,2.7
191,Call of Duty 2: Big Red One,PS2,2005,Shooter,Activision  ,Treyarch  ,8.5,,1.48,0.92,0.01,0.26,2.67
192,Medal of Honor,PS,1999,Shooter,Electronic Arts  ,DreamWorks Interactive  ,9.3,,1.44,1.09,,0.14,2.67
193,Medal of Honor Heroes,PSP,2006,Shooter,Electronic Arts  ,Team Fusion  ,6.7,,0.86,1.11,0.01,0.67,2.66
194,Medal of Honor,X360,2010,Shooter,Electronic Arts  ,EA Los Angeles  ,7.3,,1.58,0.8,0.04,0.22,2.64
195,Homefront,All,2011,Shooter,THQ  ,Kaos Studios  ,,,,,,,
196,Tom Clancy's The Division,XOne,2016,Shooter,Ubisoft  ,Massive Entertainment  ,,,1.54,0.82,,0.24,2.59
197,Brink,All,2011,Shooter,Bethesda Softworks  ,Splash Damage  ,,,,,,,
198,Far Cry,PC,2004,Shooter,Ubisoft  ,Crytek  ,8.6,,,0.04,,0.01,0.05
199,Prey,Series,2006,Shooter,2K Games  ,Human Head Studios  ,,,,,,,
200,Resident Evil: Operation Raccoon City,All,2012,Shooter,Capcom  ,Slant Six Games  ,,,,,,,
201,Battlefield 1942,PC,2002,Shooter,Electronic Arts  ,Digital Illusions CE  ,9.0,,0.01,0.02,,0.0,0.03
202,Resistance 2,PS3,2008,Shooter,Sony Computer Entertainment  ,Insomniac Games  ,8.5,8.7,1.15,0.84,0.1,0.38,2.47
203,Tom Clancy's Ghost Recon,All,2001,Shooter,Ubisoft  ,Red Storm Entertainment  ,,,,,,,
204,Tom Clancy's Rainbow Six: Vegas 2,X360,2008,Shooter,Ubisoft  ,Ubisoft Montreal  ,8.2,,1.56,0.61,0.02,0.23,2.42
205,Halo: Combat Evolved Anniversary,X360,2011,Shooter,Microsoft Studios  ,343 Industries  ,8.0,,1.44,0.71,0.04,0.22,2.41
206,Tom Clancy's Ghost Recon Advanced Warfighter,All,2006,Shooter,Ubisoft  ,Ubisoft  ,,,,,,,
207,Destiny 2,XOne,2017,Shooter,Activision  ,Bungie  ,,,1.66,0.47,,0.23,2.35
208,James Bond 007: Everything or Nothing,PS2,2004,Shooter,Electronic Arts  ,EA Redwood Shores  ,,,0.85,1.06,0.09,0.32,2.31
209,Star Wars Battlefront II (US sales),PS2,2005,Shooter,LucasArts  ,Pandemic Studios  ,,,2.18,0.07,,0.02,2.27
210,Borderlands 2,PS3,2012,Shooter,2K Games  ,Gearbox Software  ,,,1.06,0.75,0.1,0.36,2.27
211,Battlefield 2,PC,2005,Shooter,Electronic Arts  ,Digital Illusions CE  ,9.0,,,0.07,,0.01,0.08
212,Call of Duty 3,Wii,2006,Shooter,Activision  ,EXAKT Entertainment  ,6.8,7.3,1.17,0.84,,0.23,2.24
213,Battlefield V,PS4,2018,Shooter,Electronic Arts  ,EA DICE  ,,,0.8,0.93,0.16,0.34,2.22
214,Tom Clancy's Rainbow Six 3,All,2003,Shooter,Ubisoft  ,Ubisoft  ,,,,,,,
215,BioShock 2,X360,2010,Shooter,2K Games  ,2K Marin  ,8.6,,1.45,0.54,0.02,0.2,2.2
216,Destiny: The Taken King,PS4,2015,Shooter,Activision  ,Bungie  ,,,0.97,0.8,0.05,0.36,2.18
217,Ratchet: Deadlocked,PS2,2005,Shooter,Sony Computer Entertainment  ,Insomniac Games  ,,,0.85,0.03,0.22,0.14,1.24
218,PlayerUnknown's Battlegrounds,XOne,2017,Shooter,Microsoft Studios  ,PUBG Corporation  ,,,1.29,0.69,,0.2,2.17
219,Syphon Filter 2,PS,2000,Shooter,989 Studios  ,Eidetic  ,,,1.5,0.55,0.02,0.08,2.15
220,Battlefield: Hardline,PS4,2015,Shooter,Electronic Arts  ,EA DICE  ,,,0.72,0.97,0.14,0.33,2.15
221,Call of Duty: Roads to Victory,PSP,2007,Shooter,Activision  ,Amaze Entertainment  ,6.1,,0.52,1.03,,0.59,2.14
222,Demon Attack,2600,1982,Shooter,Imagic  ,Imagic  ,,,1.99,0.12,,0.02,2.13
223,Borderlands,PS3,2009,Shooter,2K Games  ,Gearbox Software  ,8.2,,1.22,0.61,,0.29,2.12
224,Resistance: Fall of Man,PS3,2006,Shooter,Sony Computer Entertainment  ,Insomniac Games  ,8.5,9.1,1.74,1.72,0.14,0.76,4.37
225,Killzone: Shadow Fall,PS4,2013,Shooter,Sony Computer Entertainment  ,Guerrilla Games  ,9.0,,0.89,1.58,0.08,0.47,3.02
226,Lost Planet 2,All,2010,Shooter,Capcom  ,Capcom  ,,,,,,,
227,Battlefield 4,XOne,2013,Shooter,Electronic Arts  ,EA DICE  ,,,1.26,0.65,,0.19,2.09
228,Deep Rock Galactic,All,2020,Shooter,Coffee Stain Publishing  ,Ghost Ship Games  ,,,,,,,
229,Portal 2,X360,2011,Shooter,Valve  ,Valve Software  ,9.6,,1.41,0.49,0.01,0.17,2.08
230,Spec Ops: Airborne Commando,PS,2002,Shooter,Gotham Games  ,Big Grub  ,,,1.54,0.46,,0.08,2.07
231,Call of Duty 2,X360,2005,Shooter,Activision  ,Infinity Ward  ,8.8,9.1,1.84,0.04,0.01,0.16,2.06
