Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
156,SUPERBEAT: XONiC,NS,2017,Music,PM Studios  ,Nurijoy  ,,,0.03,,,0.0,0.03
157,IDOLiSH7 Twelve Fantasia!,PSV,2018,Music,Bandai Namco Entertainment  ,Bandai Namco Games  ,,,,,0.03,,0.03
158,Let's Sing 2019,PS4,2018,Music,Ravenscourt  ,Ravenscourt  ,,,,0.03,,0.0,0.03
159,Megpoid the Music#,PSP,2013,Music,Asgard  ,ParaPhray  ,,,,,0.03,,0.03
160,Let's Sing 2018,NS,2017,Music,Koch Media  ,Ravenscourt  ,,,,0.03,,0.0,0.03
161,Senran Kagura: Bon Appétit!,PSV,2014,Music,Xseed Games  ,Meteorise  ,,,,,0.03,,0.03
162,We Sing (2016),PS4,2016,Music,THQ Nordic  ,THQ Nordic  ,,,0.02,,,0.01,0.03
163,SUPERBEAT: XONiC,PS4,2017,Music,PM Studios  ,Nurijoy  ,,,0.02,,,0.0,0.02
164,PaRappa the Rapper Remastered,PS4,2017,Music,Sony Interactive Entertainment  ,SIE Japan Studio  ,,,,,0.02,,0.02
165,Uta Kumi 575,PSV,2014,Music,Sega  ,Sega  ,,,,,0.02,,0.02
166,CV Casting Voice,PS3,2014,Music,Namco Bandai Games  ,Bandai Namco Games  ,,,,,0.02,,0.02
167,Patapon Remastered,PS4,2017,Music,Sony Interactive Entertainment  ,SIE Japan Studio  ,,,,,0.02,,0.02
