Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
312,fault - milestone two side:above,PC,2015,Visual+Novel,Sekai Project  ,ALICE IN DISSONANCE  ,,,,,,,
313,fault - SILENCE THE PEDANT,PC,N/A,Visual+Novel,Unknown  ,ALICE IN DISSONANCE  ,,,,,,,
314,Floral Flowlove,PS4,2018,Visual+Novel,Entergram  ,Entergram  ,,,,,,,
315,Floral Flowlove,PC,2018,Visual+Novel,Entergram  ,Entergram  ,,,,,,,
316,Flowers: Les Quatre Saisons,PS4,2019,Visual+Novel,Prototype  ,Innocent Grey  ,,,,,,,
317,Full Kiss,PS4,2019,Visual+Novel,Entergram  ,Giga  ,,,,,,,
318,Full Kiss,PSV,2019,Visual+Novel,Entergram  ,Giga  ,,,,,,,
319,Gnosia,PSV,N/A,Visual+Novel,Unknown  ,Petit Depotto  ,,,,,,,
320,Gnosia,NS,N/A,Visual+Novel,Unknown  ,Petit Depotto  ,,,,,,,
321,Grisaia Phantom Trigger 01 & 02,PSV,2017,Visual+Novel,Prototype  ,Prototype  ,,,,,,,
322,Hakuoki Shinkai: Ginsei no Sho,NS,2020,Visual+Novel,Idea Factory  ,Idea Factory  ,,,,,,,
323,Hakuoki: Edo Blossoms,PSV,2018,Visual+Novel,Idea Factory  ,Otomate  ,,,,,,,
324,"Hanayaka Kana, Ware ga Ichizoku: Gentou Nostalgie",NS,2019,Visual+Novel,Idea Factory  ,Ichi Column  ,,,,,,,
325,"Hanayaka Nari, Waga Ichizoku Modern Nostalgie",NS,2019,Visual+Novel,Idea Factory  ,Ichi Column  ,,,,,,,
326,Haruoto Alice ＊ Gram Snow Drop,PSV,2019,Visual+Novel,Entergram  ,NanaWind  ,,,,,,,
327,Haruoto Alice ＊ Gram Snow Drop,PS4,2019,Visual+Novel,Entergram  ,NanaWind  ,,,,,,,
328,Hatoful Boyfriend,PS4,2015,Visual+Novel,Devolver Digital  ,Mediatonic Ltd.  ,,,,,,,
329,Hatoful Boyfriend,PSV,2015,Visual+Novel,Devolver Digital  ,Mediatonic Ltd.  ,,,,,,,
330,Heart of the Woods,NS,2020,Visual+Novel,Sekai Project  ,Studio Elan  ,,,,,,,
331,Heart of the Woods,PC,2019,Visual+Novel,Sekai Project  ,Studio Elan  ,,,,,,,
332,Higurashi no Naku Koro ni Hou,PS4,2019,Visual+Novel,Entergram  ,07th Expansion  ,,,,,,,
333,If My Heart Had Wings -Flight Diary-,PC,2019,Visual+Novel,MoeNovel  ,MoeNovel  ,,,,,,,
334,Irony Curtain: From Matryoshka,PS4,N/A,Visual+Novel,Unknown  ,Artifex Mundi  ,,,,,,,
335,Irony Curtain: From Matryoshka,XOne,N/A,Visual+Novel,Unknown  ,Artifex Mundi  ,,,,,,,
336,Irony Curtain: From Matryoshka,NS,N/A,Visual+Novel,Unknown  ,Artifex Mundi  ,,,,,,,
337,Irony Curtain: From Matryoshka,PC,N/A,Visual+Novel,Unknown  ,Artifex Mundi  ,,,,,,,
338,Jack Jeanne,NS,2020,Visual+Novel,Broccoli  ,Broccoli  ,,,,,,,
339,Jakou no Lyla: Trap of Musk,NS,2019,Visual+Novel,Idea Factory  ,Idea Factory  ,,,,,,,
340,Karigurashi Renai,PSV,2019,Visual+Novel,Entergram  ,ASa Project  ,,,,,,,
341,Karigurashi Renai,PS4,2019,Visual+Novel,Entergram  ,ASa Project  ,,,,,,,
342,Katakoi Contrast: Collection of Branch,NS,2019,Visual+Novel,Idea Factory  ,Idea Factory  ,,,,,,,
343,Kenka Bancho Otome: 2nd Rumble!!,PSV,2019,Visual+Novel,Spike Chunsoft  ,RED Entertainment  ,,,,,,,
344,Konoyo no Hate de Koi o Utau Shoujo: Yu-No,NS,2019,Visual+Novel,5pb  ,MAGES  ,,,,,,,
345,Kotodama: The 7 Mysteries of Fujisawa,NS,2019,Visual+Novel,PQube  ,Art Co. Ltd.  ,,1.0,,,,,
346,Kotodama: The 7 Mysteries of Fujisawa,PC,2019,Visual+Novel,PQube  ,Art Co. Ltd.  ,,,,,,,
347,Kotodama: The 7 Mysteries of Fujisawa,PS4,2019,Visual+Novel,PQube  ,Art Co. Ltd.  ,,,,,,,
348,Last Stanza,PC,N/A,Visual+Novel,Unknown  ,Sekai Project  ,,,,,,,
349,London Detective Mysteria,PSP,2013,Visual+Novel,Marvelous Interactive  ,Karin Entertainment  ,,,,,,,
350,Memories Off: Innocent Fille for Dearest,PSV,2019,Visual+Novel,5pb  ,5pb. Inc.  ,,,,,,,
351,Memories Off: Innocent Fille for Dearest,PS4,2019,Visual+Novel,5pb  ,5pb. Inc.  ,,,,,,,
352,Memories Off: Innocent Fille for Dearest,NS,2019,Visual+Novel,5pb  ,5pb. Inc.  ,,,,,,,
353,Mission: It's Complicated,PC,N/A,Visual+Novel,Unknown  ,Schell Games  ,,,,,,,
354,MONMUSU,PC,2018,Visual+Novel,NEKO WORKs  ,Tentacle Games  ,,,,,,,
355,Moujuutsukai to Oujisama: Flower & Snow,NS,2019,Visual+Novel,Idea Factory  ,Otomate  ,,,,,,,
356,Muv-Luv,PSV,2018,Visual+Novel,PQube  ,5pb. Inc.  ,,,,,,,
357,Muv-Luv Alternative,PSV,2018,Visual+Novel,PQube  ,5pb. Games  ,,,,,,,
358,My Aunt is a Witch,XOne,N/A,Visual+Novel,Unknown  ,Sometimes You  ,,,,,,,
359,My Aunt is a Witch,XS,N/A,Visual+Novel,Unknown  ,Sometimes You  ,,,,,,,
360,My Aunt is a Witch,NS,N/A,Visual+Novel,Unknown  ,Sometimes You  ,,,,,,,
361,My Aunt is a Witch,PSV,N/A,Visual+Novel,Unknown  ,Sometimes You  ,,,,,,,
362,My Aunt is a Witch,PS4,N/A,Visual+Novel,Unknown  ,Sometimes You  ,,,,,,,
363,My Girlfriend is a Mermaid!?,NS,2019,Visual+Novel,Sekai Project  ,Cosen  ,,,,,,,
364,My Girlfriend is a Mermaid!?,PC,2018,Visual+Novel,Sekai Project  ,Cosen  ,,,,,,,
365,N.E.R.O.: Nothing Ever Remains Obscure,NS,N/A,Visual+Novel,Unknown  ,Storm in a Teacup  ,,,,,,,
366,N1RV Ann-A,NS,N/A,Visual+Novel,Unknown  ,Sukeban Games  ,,,,,,,
367,Nekojishi,PC,2017,Visual+Novel,Orange Juice Dog  ,Team Nekojishi  ,,,,,,,
368,Nekopara,NS,2018,Visual+Novel,Sekai Project  ,Neko Works  ,,,,,,,
369,"Nora, Princess, and Crying Cat",NS,2019,Visual+Novel,Piacci  ,Harukaze  ,,,,,,,
370,"Nora, Princess, and Crying Cat",PS4,2019,Visual+Novel,Piacci  ,Harukaze  ,,,,,,,
371,"Nora, Princess, and Crying Cat",PSV,2019,Visual+Novel,Piacci  ,Harukaze  ,,,,,,,
372,One Night Stand,PC,2016,Visual+Novel,Kinmoku  ,Kinmoku  ,,,,,,,
373,One Night Stand,PS4,2019,Visual+Novel,Kinmoku  ,Kinmoku  ,,,,,,,
374,One Night Stand,XOne,2019,Visual+Novel,Kinmoku  ,Kinmoku  ,,,,,,,
375,One Night Stand,NS,2019,Visual+Novel,Kinmoku  ,Kinmoku  ,,,,,,,
376,Our World Is Ended.,PS4,2019,Visual+Novel,PQube  ,RED Entertainment  ,,,,,,,
377,Our World Is Ended.,NS,2019,Visual+Novel,PQube  ,RED Entertainment  ,,,,,,,
378,Our World Is Ended.,PSV,2017,Visual+Novel,PQube  ,RED Entertainment  ,,,,,,,
379,Our World Is Ended.,PC,2019,Visual+Novel,PQube  ,RED Entertainment  ,,,,,,,
380,Pantsu Hunter: Back to the 90s,NS,N/A,Visual+Novel,Unknown  ,Ascension Dream  ,,,,,,,
381,Pantsu Hunter: Back to the 90s,PC,N/A,Visual+Novel,Unknown  ,Ascension Dream  ,,,,,,,
382,Please Be Happy,NS,2020,Visual+Novel,Sekai Project  ,Studio Elan  ,,,,,,,
383,Please Be Happy,PC,2020,Visual+Novel,Sekai Project  ,Studio Elan  ,,,,,,,
384,Private Bellbara Academy: Rose of Versailles Re*imagination,NS,2019,Visual+Novel,Idea Factory  ,Otomate  ,,,,,,,
385,Psychedelica of the Ashen Hawk,PC,2019,Visual+Novel,Idea Factory  ,Otomate  ,,,,,,,
386,Raging loop,NS,N/A,Visual+Novel,Unknown  ,Kemco  ,,,,,,,
387,Reine des Fleurs,NS,2019,Visual+Novel,Idea Factory  ,Otomate  ,,,,,,,
388,Robotics;Notes DaSH,PC,2020,Visual+Novel,Spike Chunsoft  ,MAGES  ,,,,,,,
389,Robotics;Notes DaSH,PS4,2020,Visual+Novel,Spike Chunsoft  ,5pb. Games  ,,,,,,,
390,Robotics;Notes DaSH,NS,2020,Visual+Novel,Spike Chunsoft  ,5pb. Games  ,,,,,,,
391,Robotics;Notes Elite,PC,2020,Visual+Novel,Spike Chunsoft  ,5pb. Inc.  ,,,,,,,
392,Robotics;Notes Elite,NS,2020,Visual+Novel,Spike Chunsoft  ,5pb. Inc.  ,,,,,,,
393,Robotics;Notes Elite,PS4,2020,Visual+Novel,Spike Chunsoft  ,5pb. Inc.  ,,,,,,,
394,Root Double: Before Crime * After Days,NS,2020,Visual+Novel,Sekai Project  ,Regista  ,,,,,,,
395,Root Film,PS4,2020,Visual+Novel,Kadokawa Games  ,Kadokawa Games  ,,,,,,,
396,Root Film,NS,2020,Visual+Novel,Kadokawa Games  ,Kadokawa Games  ,,,,,,,
397,Root Letter: Last Answer,PC,2019,Visual+Novel,Kadokawa Games  ,Kadokawa Games  ,,,,,,,
398,Saku Saku: Love Blooms with the Cherry Blossoms,PS4,2019,Visual+Novel,Dramatic Create  ,PALETTE  ,,,,,,,
399,Saku Saku: Love Blooms with the Cherry Blossoms,PC,2017,Visual+Novel,Sekai Project  ,PALETTE  ,,,,,,,
400,Saya no Uta,PC,N/A,Visual+Novel,Unknown  ,Nitroplus  ,,,,,,,
401,Sharin no Kuni: The Girl Among the Sunflowers,PSV,N/A,Visual+Novel,Unknown  ,AKABEi SOFT2  ,,,,,,,
402,Sharin no Kuni: The Girl Among the Sunflowers,PC,N/A,Visual+Novel,Unknown  ,AKABEi SOFT2  ,,,,,,,
403,Shin Hayarigami 1 and 2 Pack,NS,2019,Visual+Novel,Nippon Ichi Software  ,Nippon Ichi Software  ,,,,,,,
404,Silverio Trinity: Beyond the Horizon,PSV,2019,Visual+Novel,Light  ,Light  ,,,,,,,
405,Sisters In Hotel,PC,2017,Visual+Novel,bch waves studio  ,bch waves studio  ,,,,,,,
406,Sisters In Hotel: Episode 2,PC,2018,Visual+Novel,bch waves studio  ,bch waves studio  ,,,,,,,
407,Sisters In Hotel: Episode 3,PC,N/A,Visual+Novel,Unknown  ,bch waves studio  ,,,,,,,
408,Soi Kano: Gyutto Dakishimete,NS,2019,Visual+Novel,Entergram  ,Giga  ,,,,,,,
409,Soi Kano: Gyutto Dakishimete,PSV,2019,Visual+Novel,Entergram  ,Giga  ,,,,,,,
410,Soi Kano: Gyutto Dakishimete,PS4,2019,Visual+Novel,Entergram  ,Giga  ,,,,,,,
411,Song of Memories,PS4,2019,Visual+Novel,PQube  ,"Future Tech Lab Co.,Ltd.  ",,,,,,,
412,Song of Memories,NS,N/A,Visual+Novel,Unknown  ,"Future Tech Lab Co.,Ltd.  ",,,,,,,
413,Song of Memories,PC,N/A,Visual+Novel,Unknown  ,"Future Tech Lab Co.,Ltd.  ",,,,,,,
414,Spirit Hunter: NG,NS,2019,Visual+Novel,Aksys Games  ,Experience Inc.  ,,,,,,,
415,Spirit Hunter: NG,PC,2019,Visual+Novel,Aksys Games  ,Experience Inc.  ,,,,,,,
416,Spirit Hunter: NG,PS4,2019,Visual+Novel,Aksys Games  ,Experience Inc.  ,,,,,,,
417,Spirit Hunter: NG,PSV,2019,Visual+Novel,Aksys Games  ,Experience Inc.  ,,,,,,,
418,Steins;Gate: Divergencies Assort,NS,2019,Visual+Novel,5pb  ,5pb. Inc.  ,,,,,,,
419,Steins;Gate: My Darling's Embrace,PS4,2019,Visual+Novel,Spike Chunsoft  ,5pb. Inc.  ,,,,,,,
420,Steins;Gate: My Darling's Embrace,NS,2019,Visual+Novel,Spike Chunsoft  ,5pb. Inc.  ,,,,,,,
421,Steins;Gate: My Darling's Embrace,PC,2019,Visual+Novel,Spike Chunsoft  ,5pb. Inc.  ,,,,,,,
422,Suki to Suki to de Sankaku Ren'ai,PSV,2019,Visual+Novel,Entergram  ,ASa Project  ,,,,,,,
423,Summer Pockets,NS,2019,Visual+Novel,Prototype  ,Key  ,,,,,,,
424,Synergia,PS4,N/A,Visual+Novel,Unknown  ,Radi Art  ,,,,,,,
425,Synergia,PSV,N/A,Visual+Novel,Unknown  ,Radi Art  ,,,,,,,
426,Synergia,XOne,N/A,Visual+Novel,Unknown  ,Radi Art  ,,,,,,,
427,Synergia,NS,N/A,Visual+Novel,Unknown  ,Radi Art  ,,,,,,,
428,Synergia,PC,N/A,Visual+Novel,Unknown  ,Radi Art  ,,,,,,,
429,Taishou x Alice: All in One,NS,2019,Visual+Novel,Prototype  ,Prototype  ,,,,,,,
430,Tales from the Borderlands,NS,2021,Visual+Novel,2K Games  ,2K Games  ,,,,,,,
431,The 25th Ward: The Silver Case,PC,2018,Visual+Novel,NIS America  ,Grasshopper Manufacture  ,,,,,,,
432,The 25th Ward: The Silver Case,PS4,2018,Visual+Novel,NIS America  ,Grasshopper Manufacture  ,,,,,,,
433,The Fox Is Waiting For Me,NS,N/A,Visual+Novel,Unknown  ,Tales Shop  ,,,,,,,
434,The House in Fata Morgana: Dream of the Revenants Edition,PS4,2019,Visual+Novel,Mighty Rabbit Studios  ,Novectacle  ,,,,,,,
435,The House in Fata Morgana: Dreams of the Revenants Edition,NS,N/A,Visual+Novel,Unknown  ,Novectacle  ,,,,,,,
436,The Mind's Eclipse,PC,2018,Visual+Novel,Mind's Eclipse Interactive  ,Unknown  ,,,,,,,
437,The Silver Case,PS,1999,Visual+Novel,ASCII Entertainment  ,Grasshopper Manufacture  ,,,,,,,
438,The Silver Case,PC,2016,Visual+Novel,Grasshopper Manufacture Inc.  ,Grasshopper Manufacture  ,,,,,,,
439,The Three Kingdoms Love Story ~ The Art of Otome!,NS,2018,Visual+Novel,Prototype  ,Prototype  ,,,,,,,
440,The Walking Dead - A Telltale Series - The Final Season,XOne,2019,Visual+Novel,Telltale Games  ,Telltale Games  ,,,,,,,
441,The Walking Dead - A Telltale Series - The Final Season,PS4,2019,Visual+Novel,Telltale Games  ,Telltale Games  ,,,,,,,
442,Tlicolity Eyes: Twinkle Snowtime,NS,2019,Visual+Novel,Idea Factory  ,Idea Factory  ,,,,,,,
443,VA-11 HALL-A,NS,2019,Visual+Novel,Ysbryd Games  ,Sukeban Games  ,,,,,,,
444,VA-11 HALL-A,PS4,2019,Visual+Novel,Playism  ,Sukeban Games  ,,,,,,,
445,Vampire: The Masquerade – Night Road,Linux,2020,Visual+Novel,Choice of Games  ,Choice of Games  ,,,,,,,
446,Vampire: The Masquerade – Night Road,And,2020,Visual+Novel,Choice of Games  ,Choice of Games  ,,,,,,,
447,Vampire: The Masquerade – Night Road,iOS,2020,Visual+Novel,Choice of Games  ,Choice of Games  ,,,,,,,
448,Vampire: The Masquerade – Night Road,PC,2020,Visual+Novel,Choice of Games  ,Choice of Games  ,,,,,,,
449,Vampire: The Masquerade – Shadows of New York,XOne,2020,Visual+Novel,Draw Distance  ,Draw Distance  ,,,,,,,
450,Vampire: The Masquerade – Shadows of New York,Linux,2020,Visual+Novel,Draw Distance  ,Draw Distance  ,,,,,,,
451,Vampire: The Masquerade – Shadows of New York,NS,2020,Visual+Novel,Draw Distance  ,Draw Distance  ,,,,,,,
452,Vampire: The Masquerade – Shadows of New York,PC,2020,Visual+Novel,Draw Distance  ,Draw Distance  ,,,,,,,
453,Vampire: The Masquerade – Shadows of New York,PS4,2020,Visual+Novel,Draw Distance  ,Draw Distance  ,,,,,,,
454,Variable Barricade,PSV,2019,Visual+Novel,Idea Factory  ,Otomate  ,,,,,,,
455,Werewolf: The Apocalypse – Heart of the Forest,PC,2020,Visual+Novel,Walkabout  ,Different Tales  ,,,,,,,
456,Wheels of Aurelia,PS4,2016,Visual+Novel,Mixedbag Srl  ,Santa Ragione Srl  ,8.0,,,,,,
457,WILL: A Wonderful World,NS,2019,Visual+Novel,PM Studios  ,4D Door Games  ,,,,,,,
458,WILL: A Wonderful World,PC,2017,Visual+Novel,AGM Playism  ,4D Door Games  ,,,,,,,
459,WILL: A Wonderful World,PS4,2019,Visual+Novel,PM Studios  ,4D Door Games  ,,,,,,,
460,Without Within,PC,2015,Visual+Novel,InvertMouse  ,InvertMouse  ,,,,,,,
461,Without Within 2,PC,2015,Visual+Novel,InvertMouse  ,InvertMouse  ,,,,,,,
462,Without Within 3,PC,2018,Visual+Novel,InvertMouse  ,InvertMouse  ,,,,,,,
463,World End Syndrome,PSV,2018,Visual+Novel,Arc System Works  ,Arc System Works  ,,,,,,,
464,World End Syndrome,PS4,2018,Visual+Novel,Arc System Works  ,Arc System Works  ,,,,,,,
465,XBlaze Lost: Memories,PC,2016,Visual+Novel,Aksys Games  ,Arc System Works  ,,,,,,,
466,"Yoru, Tomosu",NS,2020,Visual+Novel,Nippon Ichi Software  ,Nippon Ichi Software  ,,,,,,,
467,"Yoru, Tomosu",PS4,2020,Visual+Novel,Nippon Ichi Software  ,Nippon Ichi Software  ,,,,,,,
468,Yunohana SpRING! ~Mellow Times~,NS,2019,Visual+Novel,Idea Factory  ,Otomate  ,,,,,,,
