Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
1711,Europa Universalis III: Divine Wind,PC,2010,Strategy,Paradox Interactive   ,Paradox Interactive  ,,,,,,,
1712,Europa Universalis III: Heir to the Throne,PC,2009,Strategy,Paradox Interactive   ,Paradox Interactive  ,8.5,,,,,,
1713,Europa Universalis III: In Nomine,PC,2008,Strategy,Paradox Interactive   ,Paradox Interactive  ,,,,,,,
1714,Europa Universalis III: Napoleon's Ambition,PC,2007,Strategy,GamersGate  ,Paradox Interactive  ,,,,,,,
1715,Europa Universalis: Crown of the North,PC,2003,Strategy,Strategy First  ,Paradox Interactive  ,,,,,,,
1716,Europa Universalis: Rome - Vae Victis,PC,2008,Strategy,Paradox Interactive   ,Paradox Interactive  ,,,,,,,
1717,European Conqueror 3D,3DS,2014,Strategy,CIRCLE Entertainment  ,CIRCLE Entertainment  ,,,,,,,
1718,Evil Defenders,And,2014,Strategy,CP Decision Limited  ,CP Decision Limited  ,,,,,,,
1719,Factorio,Linux,2016,Strategy,Unknown  ,Unknown  ,,,,,,,
1720,Factorio,OSX,2016,Strategy,Unknown  ,Unknown  ,,,,,,,
1721,Fairy Godmother Tycoon,PC,2007,Strategy,Electronic Arts  ,Oberon Media  ,,,,,,,
1722,Famicom Mini: Dai-2-Ji Super Robot Taisen,GBA,2004,Strategy,Banpresto  ,WinkySoft  ,,,,,,,
1723,Famicom Wars,NES,1988,Strategy,Nintendo  ,Intelligent Systems  ,,,,,,,
1724,Famicom Wars,VC,2009,Strategy,Nintendo  ,Intelligent Systems  ,,,,,,,
1725,Family Park Tycoon,DS,2008,Strategy,Astragon  ,Visual Imagination Software  ,,,,,,,
1726,Far Gate,PC,2001,Strategy,Microids  ,Super X Studios  ,,,,,,,
1727,Far West,PC,2003,Strategy,Encore  ,Kritzelkratz  ,,,,,,,
1728,Farm for your Life,PC,2013,Strategy,Hammer Labs  ,Hammer Labs  ,,,,,,,
1729,Farm for your Life,OSX,2013,Strategy,Hammer Labs  ,Hammer Labs  ,,,,,,,
1730,Farm for your Life,Linux,2013,Strategy,Hammer Labs  ,Hammer Labs  ,,,,,,,
1731,Farm Frenzy 2,PC,N/A,Strategy,Unknown  ,"Alawar Entertainment, Inc.  ",,,,,,,
1732,Farm Frenzy 3: American Pie,PC,N/A,Strategy,Unknown  ,"Alawar Entertainment, Inc.  ",,,,,,,
1733,Farm Frenzy: Pizza Party,PC,2009,Strategy,Unknown  ,Melesta  ,,,,,,,
1734,Fate of the World,PC,2011,Strategy,Unknown  ,Red Redemption  ,8.0,,,,,,
1735,FEDA 2: White Surge the Platoon,PS,1997,Strategy,Yanoman  ,Max Entertainment  ,,,,,,,
1736,FEDA Remake! The Emblem of Justice,SAT,1996,Strategy,Yanoman  ,Max Entertainment  ,,,,,,,
1737,FEDA: The Emblem of Justice,SNES,1994,Strategy,Yanoman  ,Max Entertainment  ,,,,,,,
1738,Field Commander,PSN,2008,Strategy,Sony Online Entertainment  ,Sony Online Entertainment  ,,,,,,,
1739,Fieldrunners,DSiW,2010,Strategy,Subatomic Studios  ,Subatomic Studios  ,,,,,,,
1740,Fieldrunners,PSN,2009,Strategy,Sony Computer Entertainment  ,Subatomic Studios  ,,,,,,,
1741,Fight of the Castle,And,2014,Strategy,Unknown  ,Unknown  ,,,,,,,
1742,Final Fantasy Crystal Chronicles: My Life as a Darklord,WW,2009,Strategy,Square Enix  ,Square Enix  ,7.7,,,,,,
1743,Final Fantasy Crystal Chronicles: My Life as a King,WW,2008,Strategy,Square Enix  ,Square Enix  ,7.7,,,,,,
1744,Fire Emblem Gaiden,VC,2009,Strategy,Nintendo  ,Intelligent Systems  ,,,,,,,
1745,Fire Emblem: Ankoku Ryu to Hikari no Tsurugi,VC,2009,Strategy,Nintendo  ,Intelligent Systems  ,,,,,,,
1746,Fire Emblem: Monshou no Nazo,VC,2006,Strategy,Nintendo  ,Intelligent Systems  ,,,,,,,
1747,Fire Emblem: Seisen no Keifu,VC,2007,Strategy,Nintendo  ,Intelligent Systems  ,,,,,,,
1748,Fire Emblem: Thracia 776,VC,2008,Strategy,Nintendo  ,Intelligent Systems  ,,,,,,,
1749,First Battalion,PC,2006,Strategy,DreamCatcher Interactive  ,DreamCatcher Interactive  ,,,,,,,
1750,Fish Tycoon 1.0,PC,2005,Strategy,Big Fish Games  ,LDW  ,6.0,,,,,,
1751,Fleet Commander Vs.,GB,1991,Strategy,ASCII Entertainment  ,ASCII Entertainment  ,,,,,,,
1752,Flotilla,PC,2010,Strategy,Unknown  ,Blendo Studios  ,7.0,,,,,,
1753,For Liberty!,PC,2006,Strategy,Battlefront.com  ,Hussar Games  ,,,,,,,
1754,For The Glory,PC,2009,Strategy,Paradox Interactive   ,Crystal Empire Games  ,,,,,,,
1755,Force 21,PC,1999,Strategy,Red Storm Entertainment  ,Red Storm Entertainment  ,,,,,,,
1756,Force 21,GB,2000,Strategy,Red Storm Entertainment  ,The Code Monkeys  ,,,,,,,
1757,Forge of Empires,PC,2012,Strategy,InnoGames  ,InnoGames  ,,,,,,,
1758,Fort Commander II: Counterattack,PSN,2010,Strategy,Unknown  ,Immersive Games  ,,,,,,,
1759,Fort Commander: King's Gambit,PSN,2010,Strategy,Unknown  ,Immersive Games  ,,,,,,,
1760,Fortix,PSN,2009,Strategy,Complete-IT  ,Nemesys Studio  ,6.0,,,,,,
1761,Fortix,PC,2009,Strategy,Nemesys  ,Nemesys Studio  ,7.4,,,,,,
1762,Fortix 2,PC,2011,Strategy,Nemesys  ,Nemesys Studio  ,7.5,,,,,,
1763,Fortix 2,PSN,N/A,Strategy,Unknown  ,Nemesys Studio  ,,,,,,,
1764,Fragile Allegiance,PC,1997,Strategy,Interplay  ,Gremlin Interactive  ,,,,,,,
1765,Fray,PC,N/A,Strategy,Unknown  ,Brain Candy  ,,,,,,,
1766,Frayed Knights: The Skull of S'makh-Daon,PC,N/A,Strategy,Unknown  ,Rampant Games  ,,,,,,,
1767,Freight Tycoon Inc.,PC,2007,Strategy,1C Company  ,Nikita  ,,,,,,,
1768,Fritz 8 Deluxe,PC,2004,Strategy,Viva Media  ,ChessBase  ,,,,,,,
1769,Fritz 9: Play Chess,PC,2005,Strategy,Viva Media  ,ChessBase  ,,,,,,,
1770,Fritz Chess 14,PC,2014,Strategy,Viva Media  ,ChessBase  ,,,,,,,
1771,Front Mission,WS,2002,Strategy,Square  ,G-Craft  ,,,,,,,
1772,Front Mission 1st,PSN,2008,Strategy,Square Enix  ,Square Enix  ,,,,,,,
1773,Front Mission 1st,PS,2003,Strategy,Square Enix  ,Square Enix  ,,,,,,,
1774,Front Mission 2,PSN,2008,Strategy,Square Enix  ,SquareSoft  ,,,,,,,
1775,Front Mission 3,PSN,2010,Strategy,Square Enix  ,SquareSoft  ,,,,,,,
1776,Front Mission Alternative,PSN,2008,Strategy,Square Enix  ,Square Enix  ,,,,,,,
1777,Front Mission History,PS,2003,Strategy,Square Enix  ,Square Enix  ,,,,,,,
1778,Front Mission Online,PC,2005,Strategy,Square Enix  ,Square Enix  ,,,,,,,
1779,Front Mission Online,PS2,2005,Strategy,Square Enix  ,Square Enix  ,,,,,,,
1780,Frozen Hearth,PC,N/A,Strategy,Unknown  ,Epiphany Games  ,,,,,,,
1781,Frozen Synapse,PC,2011,Strategy,Matrix Games   ,Mode 7 Games  ,8.6,,,,,,
1782,Full Spectrum Warrior,PSN,2011,Strategy,THQ  ,Pandemic Studios  ,7.5,,,,,,
1783,Full Spectrum Warrior: Ten Hammers,PC,2006,Strategy,THQ  ,Pandemic Studios  ,6.3,,,,,,
1784,Furry Tales,PS2,2004,Strategy,Phoenix Games  ,Mad Monkey  ,,,,,,,
1785,Fushigi no Umi Nadia: The Secret of Blue Water,NES,1991,Strategy,TOHO  ,"Toho Co., Ltd  ",,,,,,,
1786,Future Fight,PSN,2010,Strategy,Unknown  ,Bloober Team  ,,,,,,,
1787,Future Tactics,GIZ,N/A,Strategy,Unknown  ,Gizmondo Studios  ,,,,,,,
1788,Future Tactics: The Uprising,PC,2004,Strategy,JoWood Productions  ,Zed Two Limited  ,,,,,,,
1789,Future Wars,PC,1990,Strategy,Interplay  ,Delphine Software International  ,,,,,,,
1790,Fuuun! Dairoujou,DS,2009,Strategy,Kawamoto Industrial  ,"Kawamoto Industrial Co., Ltd  ",,,,,,,
1791,Gaia Breeder,SAT,1997,Strategy,Aspect  ,Aspect  ,,,,,,,
1792,Gaia Master Kessen! Seikiou Densetsu,DC,2001,Strategy,Capcom  ,Capcom  ,,,,,,,
1793,Gaia no Monshou,PCE,1988,Strategy,NCS  ,NCS  ,,,,,,,
1794,Gaiflame,VC,2007,Strategy,Hudson Soft  ,NCS  ,,,,,,,
1795,Gaiflame,PCE,1990,Strategy,NCS  ,NCS  ,,,,,,,
1796,Gaika no Gouhou: Air Land Force,PS2,2003,Strategy,KOEI  ,Koei  ,,,,,,,
1797,Gakuen Senki Muryou,GBA,2003,Strategy,MTO  ,MTO  ,,,,,,,
1798,Galactic Assault: Prisoner of Power,PC,2007,Strategy,Paradox Interactive   ,Wargaming.net  ,,,,,,,
1799,Galactic Civilizations II: Dark Avatar,PC,2007,Strategy,Stardock  ,Stardock  ,,,,,,,
1800,Galactic Civilizations II: Endless Universe,PC,2070,Strategy,Unknown  ,Stardock  ,,,,,,,
1801,Galactic Civilizations II: Twilight of the Arnor,PC,2008,Strategy,Stardock  ,Stardock  ,9.4,,,,,,
1802,Galactic Civilizations II: Ultimate Edition,PC,2009,Strategy,Stardock  ,Stardock  ,,,,,,,
1803,Galactic Civilizations: Altarian Prophecy,PC,2004,Strategy,Strategy First  ,Stardock  ,,,,,,,
1804,Galactic Dream: Rage of War,PC,2007,Strategy,Strategy First  ,Evolution Vault  ,,,,,,,
1805,Galaxy Angel,PS2,2003,Strategy,Broccoli  ,Broccoli  ,,,,,,,
1806,Galaxy Angel,PC,2002,Strategy,Broccoli  ,Broccoli  ,,,,,,,
1807,Galaxy Angel,XB,2003,Strategy,Broccoli  ,Broccoli  ,,,,,,,
1808,Galaxy Angel: Eternal Lovers,PC,2005,Strategy,Broccoli  ,Seta Corporation  ,,,,,,,
1809,Galaxy Angel: Eternal Lovers,PS2,2005,Strategy,Broccoli  ,Seta Corporation  ,,,,,,,
1810,Galaxy Angel: Moonlit Lovers,PS2,2004,Strategy,Broccoli  ,Seta Corporation  ,,,,,,,
1811,Galcon Fusion,PC,2010,Strategy,"Hassey Enterprises, Inc.  ",Phil Hassey  ,,,,,,,
1812,Galcon Labs,PSN,2011,Strategy,Beatshapers  ,Beatshapers  ,,,,,,,
1813,Game Nihonshi: Kakumeiji Oda Nobunaga,PS,1997,Strategy,KOEI  ,Koei  ,,,,,,,
1814,Game of Thrones: Ascent,PC,2013,Strategy,Kongregate  ,ibrahim kocaalioglu  ,,,,,,,
1815,Game Tycoon,PC,2006,Strategy,Tri Synergy  ,Tri Synergy  ,,,,,,,
1816,GameBoy Wars 2,GB,1998,Strategy,Hudson Soft  ,Hudson Soft  ,,,,,,,
1817,GameBoy Wars 3,GB,2001,Strategy,Hudson Soft  ,Hudson Soft  ,,,,,,,
1818,GameBoy Wars Advance 1+2,GBA,2004,Strategy,Nintendo  ,Intelligent Systems  ,,,,,,,
1819,GameBoy Wars Turbo,GB,1997,Strategy,Hudson Soft  ,Hudson Soft  ,,,,,,,
1820,Gamera: Gyaosu Gekimetsu Sakusen,SNES,1995,Strategy,Sammy Corporation  ,Axes Art Amuse  ,,,,,,,
1821,Gamics Series Vol. 1: Yokoyama Mitsuteru - San Goku Shi - Vol. 1 - Touen no Chikai,DS,2006,Strategy,ASNetworks  ,ASNetworks  ,,,,,,,
1822,Gamics Series Vol. 1: Yokoyama Mitsuteru - San Goku Shi - Vol. 2 - Ryofu no Matsuro,DS,2007,Strategy,ASNetworks  ,ASNetworks  ,,,,,,,
1823,Gamics Series Vol. 1: Yokoyama Mitsuteru - San Goku Shi - Vol. 3 - Sanko no Rei,DS,2007,Strategy,ASNetworks  ,ASNetworks  ,,,,,,,
1824,Gamics Series Vol. 1: Yokoyama Mitsuteru - San Goku Shi - Vol. 4 - Sangoku Teiritsu,DS,2007,Strategy,ASNetworks  ,ASNetworks  ,,,,,,,
1825,Gamics Series Vol. 1: Yokoyama Mitsuteru - San Goku Shi - Vol. 5 - Suishi no Hyou,DS,2007,Strategy,ASNetworks  ,ASNetworks  ,,,,,,,
1826,Gamics Series Vol. 1: Yokoyama Mitsuteru - San Goku Shi - Vol. 6 - Koumei no Yuigon,DS,2007,Strategy,ASNetworks  ,ASNetworks  ,,,,,,,
1827,Gemfire,SNES,1992,Strategy,KOEI  ,Koei  ,,,,,,,
1828,Gemfire,GEN,1992,Strategy,KOEI  ,Koei  ,,,,,,,
1829,Gemfire,NES,1992,Strategy,KOEI  ,Koei / Inis  ,,,,,,,
1830,Generation of Chaos,PSN,2009,Strategy,Midas Interactive Entertainment  ,Idea Factory  ,5.9,,,,,,
1831,Genesis Rising: The Universal Crusade,PC,2007,Strategy,DreamCatcher Interactive  ,Metamorf Studios  ,,,,,,,
1832,Genghis Khan,NES,1989,Strategy,KOEI  ,Koei  ,,,,,,,
1833,Genghis Khan,PC,1989,Strategy,KOEI  ,Koei  ,,,,,,,
1834,Genghis Khan II: Clan of the Gray Wolf,VC,2009,Strategy,KOEI  ,Koei  ,6.0,,,,,,
1835,Genghis Khan II: Clan of the Gray Wolf,GEN,1993,Strategy,KOEI  ,Koei  ,,,,,,,
1836,Genghis Khan II: Clan of the Gray Wolf,SNES,1993,Strategy,KOEI  ,Koei  ,,,,,,,
1837,Genghis Khan: Aoki Ookami to Shiroki Meshika IV,PS,1999,Strategy,KOEI  ,iNiS  ,,,,,,,
1838,Geniu$: The Tech Tycoon Game,PC,2005,Strategy,Viva Media  ,Cornelsen Software  ,6.0,,,,,,
1839,Genkai Tokki Monster Monpiece,PC,2017,Strategy,Idea Factory International  ,Compile Heart  ,,,,,,,
1840,Genocide,PC,1998,Strategy,Unknown  ,PyroSoft  ,,,,,,,
1841,Gettysburg: Armored Warfare,PC,N/A,Strategy,Unknown  ,Paradox Interactive  ,,,,,,,
1842,Gitigiti,XBL,2009,Strategy,Microsoft  ,JinCycle  ,,,,,,,
1843,Global Defence Force: Tactics,PS2,2007,Strategy,Essential Games  ,ThinkArts  ,,,,,,,
1844,Global Force: Shin Sentou Kokka,PS,1999,Strategy,Sony Computer Entertainment  ,Marionette  ,,,,,,,
1845,Glory Days: Tactical Defense,DSiW,2011,Strategy,Odenis Studios  ,Odenis Studio  ,,,,,,,
1846,Glory of Generals,3DS,2014,Strategy,CIRCLE Entertainment  ,EASY Inc.  ,,,,,,,
1847,GoD Factory: Wingmen,PC,2014,Strategy,Namco Bandai Games  ,Namco Bandai Games  ,,,,,,,
1848,Gods vs Humans,WW,2010,Strategy,Zallag  ,Artefacts Studio  ,,,,,,,
1849,Godzilla 2: War of the Monsters,NES,1992,Strategy,TOHO  ,"Toho Co., Ltd.  ",,,,,,,
1850,Godzilla: Kaijuu no Daishingeki,GG,1995,Strategy,Sega  ,SIMS  ,,,,,,,
1851,Golf Resort Tycoon,PC,2001,Strategy,Activision  ,Cat Daddy Games  ,6.2,,,,,,
1852,Golf Resort Tycoon II,PC,2002,Strategy,Activision  ,Cat Daddy Games  ,6.8,,,,,,
1853,Goodgame Empire,PC,2011,Strategy,Goodgame Studios  ,Goodgame Studios  ,,,,,,,
1854,Gourmet Kitchen: Suteki na Obentou,GBA,2003,Strategy,MTO  ,MTO  ,,,,,,,
1855,Grand Ages: Rome - Reign of Augustus,PC,2010,Strategy,Kalypso  ,Haemimont Games  ,,,,,,,
1856,Gratuitous Space Battles,PC,2009,Strategy,Positech Games  ,Positech Games  ,,,,,,,
1857,Great War Nations: The Spartans,PC,2008,Strategy,DreamCatcher Interactive  ,Dreamcatcher  ,,,,,,,
1858,Greed Corp,PSN,2010,Strategy,W!Games  ,W!Games  ,,,,,,,
1859,Greed Corp,XBL,2010,Strategy,W!Games  ,W!Games  ,8.5,,,,,,
1860,Grepolis,PC,2009,Strategy,InnoGames  ,InnoGames  ,,,,,,,
1861,Grepolis,And,2013,Strategy,InnoGames  ,InnoGames  ,,,,,,,
1862,GrimGrimoire,PSN,2011,Strategy,NIS America  ,Vanillaware  ,7.7,,,,,,
1863,Grotesque Tactics: Evil Heroes,PC,N/A,Strategy,Unknown  ,Silent Dreams  ,,,,,,,
1864,Grotesque Tactics: Evil Heroes,WW,N/A,Strategy,Silent Dreams  ,Silent Dreams  ,,,,,,,
1865,Ground Control,PC,2000,Strategy,Sierra Entertainment  ,Massive Entertainment  ,,,,,,,
1866,Ground Control 2: Operation Exodus,PC,2004,Strategy,VU Games  ,Massive Entertainment  ,,,,,,,
1867,Ground Control: Dark Conspiracy,PC,2000,Strategy,Sierra Entertainment  ,Massive Entertainment  ,,,,,,,
1868,Ground Pounders,PC,2014,Strategy,Kerberos Productions  ,Kerberos Productions  ,,,,,,,
1869,Ground Pounders,OSX,2014,Strategy,Kerberos Productions  ,Kerberos Productions  ,,,,,,,
1870,Ground Pounders,Linux,2014,Strategy,Kerberos Productions  ,Kerberos Productions  ,,,,,,,
1871,Ground Zero: Genesis of a New World,PC,2005,Strategy,Unknown  ,destraX  ,,,,,,,
1872,Guardians of Graxia,PC,2010,Strategy,Unknown  ,Petroglyph Games  ,5.5,,,,,,
1873,Gunbound,PC,2004,Strategy,Softnyx  ,Softnyx  ,,,,,,,
1874,Gunlok,PC,2001,Strategy,Virgin Interactive  ,Rebellion Developments  ,,,,,,,
1875,Hacker Evolution: Reinsertion,PC,2007,Strategy,Unknown  ,exoSyphen Studios  ,,,,,,,
1876,Hacker Evolution: Untold - Flight Zero,PC,2010,Strategy,Unknown  ,exoSyphen Studios  ,,,,,,,
1877,Haegemonia Collector,PC,2003,Strategy,Wanadoo  ,Digital Reality  ,,,,,,,
1878,Haegemonia: Gold Edition,PC,2002,Strategy,Microids  ,Digital Reality  ,,,,,,,
1879,Halo Wars,XBL,2010,Strategy,Microsoft Game Studios  ,Ensemble Studios  ,,,,,,,
1880,Halo Wars: Historic Battles,XBL,2009,Strategy,Microsoft Game Studios  ,Robot Entertainment  ,,,,,,,
1881,Halo Wars: Strategic Options,XBL,2009,Strategy,Microsoft Game Studios  ,Robot Entertainment  ,,,,,,,
1882,Hamster Monogatari 2 GBA,GBA,2001,Strategy,Culture Brain  ,Culture Brain  ,,,,,,,
1883,Hamster Monogatari 3 GBA,GBA,2002,Strategy,Culture Brain  ,Culture Brain  ,,,,,,,
1884,Hamster Monogatari 3EX 4 Special,GBA,2003,Strategy,Culture Brain  ,Culture Brain  ,,,,,,,
1885,Hamster Paradise Advance,GBA,2002,Strategy,Atlus  ,Atlus Co.  ,,,,,,,
1886,Hamster Paradise: Pure Heart,GBA,2003,Strategy,Atlus  ,Atlus Co.  ,,,,,,,
1887,Hanabi Fantast,PS,1998,Strategy,Magical Company  ,Unknown  ,,,,,,,
1888,Hanabi Hyakkei Advance,GBA,2004,Strategy,Aruze Corp  ,Aruze Corp  ,,,,,,,
1889,Hannibal: Terror of Rome,PC,2014,Strategy,Matrix Games   ,AGEOD  ,,,,,,,
1890,Harukaze Sentai V-Force,PS,1996,Strategy,Ving  ,Ving  ,,,,,,,
1891,Harukaze Sentai V-Force,SAT,1997,Strategy,Ving  ,Ving  ,,,,,,,
1892,Harusame Youbi,DC,2001,Strategy,NEC Interchannel   ,NEC Interchannel  ,,,,,,,
1893,Harvest Moon: Boy & Girl,PSN,2009,Strategy,Natsume  ,Marvelous  ,,,,,,,
1894,Harvest Moon: Save the Homeland,PSN,N/A,Strategy,Unknown  ,Victor Interactive Software  ,7.8,,,,,,
1895,Harvest: Massive Encounter,PC,2008,Strategy,Oxeye  ,Oxeye Game Studio  ,,,,,,,
1896,Hasbro Family Game Night: Connect Four,XBL,2009,Strategy,Electronic Arts  ,EA Bright Light  ,,,,,,,
1897,Hataraku Chocobo,WS,2000,Strategy,Square  ,SquareSoft  ,,,,,,,
1898,Hatsune Miku: Project Mirai,3DS,2012,Strategy,Sega  ,Sega  ,,,,,,,
1899,Head Buster,GG,1991,Strategy,NCS  ,NCS  ,,,,,,,
1900,Hearts of Iron,PC,2002,Strategy,Strategy First  ,Paradox Interactive  ,7.8,,,,,,
1901,Hearts of Iron - The Card Game,PC,N/A,Strategy,Unknown  ,Corncrow Games  ,,,,,,,
1902,Hearts of Iron II: Armageddon,PC,2007,Strategy,Paradox Interactive   ,Paradox Interactive  ,,,,,,,
1903,Hearts of Iron II: Doomsday,PC,2006,Strategy,Paradox Interactive   ,Paradox Interactive  ,7.5,,,,,,
1904,Hearts of Iron II: Iron Cross,PC,2010,Strategy,Paradox Interactive   ,Irshappa  ,,,,,,,
1905,Hearts of Iron III Collection,PC,2011,Strategy,Paradox Interactive   ,Paradox Interactive  ,,,,,,,
1906,Hearts of Iron III: For the Motherland,PC,2011,Strategy,Paradox Interactive   ,Paradox Interactive  ,,,,,,,
1907,Hearts of Iron III: Semper Fi,PC,2010,Strategy,Paradox Interactive   ,Paradox Interactive  ,,,,,,,
1908,Hearts of Iron IV,Linux,2016,Strategy,Paradox Interactive   ,Paradox Development  ,,,,,,,
1909,Hearts of Iron IV,OSX,2016,Strategy,Paradox Interactive   ,Paradox Development  ,,,,,,,
1910,Heaven & Earth,MS,N/A,Strategy,Unknown  ,Software Resources International  ,,,,,,,
1911,Heavy Armor Brigade,DS,2008,Strategy,UFO Interactive  ,MileStone Inc.  ,,,,,,,
1912,Hegemonia: Legions of Iron,PC,2003,Strategy,DreamCatcher Interactive  ,Digital Reality  ,,,,,,,
1913,Hegemonia: The Solon Heritage,PC,2003,Strategy,Wanadoo  ,Digital Reality  ,,,,,,,
1914,Heir of Zendor: The Legend of the Land,SAT,1996,Strategy,KOEI  ,Micronet  ,,,,,,,
1915,Hell Tycoon,PC,N/A,Strategy,Unknown  ,Anarchy Enterprises  ,,,,,,,
1916,Helldorado,PC,2009,Strategy,Viva Media  ,Spellbound  ,,,,,,,
1917,Hello! Idol Debut,GBA,2004,Strategy,TDK Core  ,TDK Core  ,,,,,,,
1918,Heroes Chronicles: Clash of the Dragons,PC,2000,Strategy,3DO  ,New World Computing  ,,,,,,,
1919,Heroes Chronicles: Conquest of the Underworld,PC,2000,Strategy,3DO  ,New World Computing  ,,,,,,,
1920,Heroes Chronicles: Masters of the Elements,PC,2000,Strategy,3DO  ,New World Computing  ,,,,,,,
1921,Heroes Chronicles: Revolt of the Beastmasters,PC,N/A,Strategy,Unknown  ,New World Computing  ,,,,,,,
1922,Heroes Chronicles: The Fiery Moon,PC,N/A,Strategy,Unknown  ,New World Computing  ,,,,,,,
1923,Heroes Chronicles: The Sword of Frost,PC,N/A,Strategy,Unknown  ,New World Computing  ,,,,,,,
1924,Heroes Chronicles: The World Tree,PC,N/A,Strategy,Unknown  ,New World Computing  ,,,,,,,
1925,Heroes Chronicles: Warlords of the Wasteland,PC,2000,Strategy,3DO  ,New World Computing  ,,,,,,,
1926,Heroes of Might and Magic,PC,1995,Strategy,New World Computing  ,New World Computing  ,,,,,,,
1927,Heroes of Might and Magic,GB,2000,Strategy,3DO  ,KnowWonder  ,,,,,,,
1928,Heroes of Might and Magic Complete Edition,PC,2006,Strategy,Ubisoft  ,Ubisoft  ,,,,,,,
1929,Heroes of Might and Magic II,GB,2000,Strategy,3DO  ,KnownWonder  ,,,,,,,
1930,Heroes of Might and Magic II: The Price of Loyalty,PC,1997,Strategy,3DO  ,New World Computing  ,,,,,,,
1931,Heroes of Might and Magic II: The Succession Wars,PC,1996,Strategy,3DO  ,New World Computing  ,,,,,,,
1932,Heroes of Might and Magic III,PC,1999,Strategy,3DO  ,New World Computing  ,,,,,,,
1933,Heroes of Might and Magic III Complete,PC,2000,Strategy,3DO  ,New World Computing  ,,,,,,,
1934,Heroes of Might and Magic III: Armageddon's Blade,PC,1999,Strategy,3DO  ,New World Computing  ,,,,,,,
1935,Heroes of Might and Magic III: In the Wake of Gods,PC,N/A,Strategy,Unknown  ,Fan Made  ,,,,,,,
1936,Heroes of Might and Magic III: The Shadow of Death,PC,2000,Strategy,3DO  ,New World Computing  ,,,,,,,
1937,Heroes of Might and Magic IV: The Gathering Storm,PC,2002,Strategy,3DO  ,New World Computing  ,,,,,,,
1938,Heroes of Might and Magic IV: Winds of War,PC,2003,Strategy,3DO  ,New World Computing  ,,,,,,,
1939,Heroes of Might and Magic V: Hammers of Fate,PC,2006,Strategy,Ubisoft  ,Nival Interactive  ,,,,,,,
1940,Herzog Zwei,GEN,1990,Strategy,Sega  ,"TechnoSoft Co., Ltd.  ",,,,,,,
1941,Hexement,XBL,2009,Strategy,Microsoft  ,SeventhGearProductions  ,,,,,,,
1942,Hidden Stroke,PC,2003,Strategy,CDV Software Entertainment  ,Allied Power  ,,,,,,,
1943,Hidden Stroke II,PC,2005,Strategy,CDV Software Entertainment  ,Allied Power  ,,,,,,,
1944,High Gravity Wells,XBL,N/A,Strategy,Unknown  ,Stockton  ,,,,,,,
1945,High Seize,NGage,2005,Strategy,Nokia  ,"RedLynx, Ltd.  ",8.5,,,,,,
1946,Hinterland,PC,2008,Strategy,Independent  ,Tilted Mill Entertainment  ,7.0,,,,,,
1947,Hinterland: Orc Lords,PC,N/A,Strategy,Unknown  ,Tilted Mill  ,7.5,,,,,,
1948,Hisou Kihei X-Serd,PCE,1990,Strategy,NCS  ,NCS  ,,,,,,,
1949,History Egypt: Engineering an Empire,PSN,2010,Strategy,Slitherine Software  ,Slitherine Software  ,,,,,,,
1950,History Egypt: Engineering an Empire,DSiW,N/A,Strategy,Unknown  ,Bloober Team  ,,,,,,,
1951,History Egypt: Engineering an Empire,PC,2010,Strategy,Slitherine Software  ,Slitherine Software  ,,,,,,,
1952,History Egypt: Engineering an Empire,PSP,2010,Strategy,Slitherine Software  ,Slitherine Software  ,,,,,,,
1953,History Egypt: Engineering an Empire,DS,2010,Strategy,Slitherine Software  ,Slitherine Software  ,,,,,,,
1954,History Egypt: Engineering an Empire,WW,N/A,Strategy,Unknown  ,Bloober Team  ,,,,,,,
1955,Hive,XBL,2008,Strategy,Microsoft  ,Handkor  ,,,,,,,
1956,Hoard,PSN,2010,Strategy,Big Sandwich Games  ,Big Sandwich Games  ,,,,,,,
1957,Holiday World Tycoon,PC,2006,Strategy,GSP  ,Avanquest Software  ,,,,,,,
1958,Hollywood Squares,PSN,N/A,Strategy,Unknown  ,Ludia Inc.  ,,,,,,,
1959,Homeworld: Shipbreakers,PC,2020,Strategy,Gearbox Software  ,Blackbird Interactive  ,,,,,,,
1960,Horn Swaggle Islands,XBL,2009,Strategy,Microsoft  ,Pencel Games  ,,,,,,,
1961,Horse & Musket 2: Prussia's Glory,PC,2005,Strategy,Shrapnel Games  ,Boku Strategy Games  ,,,,,,,
1962,Horse & Pony: My Horsefarm,GBA,2003,Strategy,DTP Entertainment  ,Independent Arts  ,,,,,,,
1963,Hoshigami: Ruining Blue Earth Remix,DS,2007,Strategy,Aksys Games  ,Arc System Works  ,,,,,,,
1964,Hospital Hustle,PC,2008,Strategy,Merscom LLC  ,Gameinvest  ,,,,,,,
1965,Hostile Waters: Antaeus Rising,PC,2001,Strategy,Interplay  ,Rage Software  ,,,,,,,
1966,Hotel Giant 2,DS,N/A,Strategy,Unknown  ,Creative Patterns  ,,,,,,,
1967,Hundred Swords,PC,2002,Strategy,Activision  ,Smilebit  ,,,,,,,
1968,Hundred Swords,DC,2001,Strategy,Sega  ,Smilebit  ,,,,,,,
1969,Hunters Of The Dead,PC,2014,Strategy,Strategy First  ,Strategy First  ,,,,,,,
