Rank,Name,Platform,Year,Genre,Publisher,Developer,Critic_Score,User_Score,NA_Sales,PAL_Sales,JP_Sales,Other_Sales,Global_Sales
105,New Super Luigi U,WiiU,2013,Action,Nintendo  ,Nintendo  ,7.8,,1.25,0.75,0.22,0.2,2.42
106,Metal Gear Solid V: The Phantom Pain,PS4,2015,Action,Konami Digital Entertainment  ,Kojima Productions  ,,,0.97,1.15,0.5,0.42,3.04
107,Tom Clancy's Splinter Cell,XB,2002,Action,Ubisoft  ,Ubisoft  ,9.3,9.1,1.85,1.04,,0.13,3.02
108,Chivalry,Series,2007,Action,Torn Banner Studios  ,Torn Banner Studios  ,,,,,,,
109,Dead Rising,All,2006,Action,Capcom  ,Capcom  ,,,,,,,
110,Dishonored,PC,2013,Action,Bethesda Softworks  ,Arkane Studios  ,,,0.27,0.19,,0.05,0.51
111,God of War: Ascension,PS3,2013,Action,Sony Computer Entertainment  ,SCEA Santa Monica Studio  ,,,1.23,0.72,0.04,0.41,2.4
112,Nioh,All,2017,Action,Koei Tecmo  ,Team Ninja  ,,,,,,,
113,Warhammer: Vermintide,Series,2015,Action,Fatshark  ,Fatshark  ,,,,,,,
114,Hitman 2: Silent Assassin,PS2,2002,Action,Eidos Interactive  ,IO Interactive  ,,,1.36,1.15,0.04,0.41,2.96
115,Warriors Orochi,Series,2007,Action,KOEI  ,Omega Force  ,,,,,,,
116,Dead Rising 3,XOne,2013,Action,Microsoft Studios  ,Capcom  ,,,1.06,0.4,0.01,0.15,1.63
117,Nioh,PS4,2017,Action,Sony Interactive Entertainment  ,Team Ninja  ,,,0.34,0.36,0.2,0.14,1.03
118,Middle-Earth: Shadow of Mordor,PS4,2014,Action,Warner Bros. Interactive Entertainment  ,Monolith Productions  ,,,1.03,1.6,0.05,0.51,3.19
119,Assassin's Creed: Brotherhood,PS3,2010,Action,Ubisoft  ,Ubisoft Montreal  ,9.1,,1.87,0.57,0.11,0.3,2.85
120,Hitman: Absolution,PC,2012,Action,Square Enix  ,IO Interactive  ,9.0,,0.03,0.18,,0.01,0.22
121,Skylanders: Spyro's Adventure,Wii,2011,Action,Activision  ,Toys for Bob  ,8.0,,1.35,1.15,,0.3,2.79
122,Star Wars: The Force Unleashed,X360,2008,Action,LucasArts  ,LucasArts  ,7.1,,1.74,0.78,,0.26,2.77
123,Saints Row: The Third,X360,2011,Action,THQ  ,Volition Inc.  ,8.3,,1.26,1.14,0.07,0.3,2.77
124,The Binding of Isaac: Rebirth,PC,2014,Action,Nicalis  ,Nicalis  ,,,,,,,
125,Resident Evil,PS,1996,Action,Capcom  ,Capcom  ,8.6,,2.05,1.16,1.11,0.73,5.05
126,LEGO Star Wars II: The Original Trilogy,PS2,2006,Action,LucasArts  ,Traveller's Tales  ,8.4,,1.85,0.64,0.01,0.19,2.69
127,Dragon Ball: Xenoverse 2,PS4,2016,Action,Namco Bandai Games  ,Dimps Corporation  ,7.1,,0.54,0.59,0.14,0.23,1.5
128,Hannah Montana,DS,2006,Action,Buena Vista  ,DC Studios  ,6.5,,1.59,0.8,,0.26,2.65
129,Tom Clancy's Splinter Cell,PS2,2003,Action,Ubisoft  ,Ubisoft  ,,,1.15,1.11,,0.4,2.65
130,Star Wars: Shadows of the Empire,N64,1996,Action,Nintendo  ,LucasArts  ,,,2.0,0.5,0.12,0.03,2.65
131,Streets of Rage,GEN,1990,Action,Sega  ,Sega  ,,,1.86,0.55,0.11,0.08,2.6
132,LEGO Star Wars: The Complete Saga,X360,2007,Action,LucasArts  ,Traveller's Tales  ,,,1.53,0.83,,0.24,2.59
133,Hotline Miami,PC,2012,Action,Devolver Digital  ,Dennaton Games  ,,,,,,,
134,Tomb Raider (2013),PS3,2013,Action,Square Enix  ,Crystal Dynamics  ,8.9,,0.6,1.45,0.08,0.38,2.51
135,Streets of Rage 4,All,2020,Action,DotEmu  ,DotEmu  ,,,,,,,
136,Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City,XB,2003,Action,Rockstar Games  ,Rockstar North  ,9.8,,1.84,0.56,,0.09,2.49
137,Saints Row: The Third,PS3,2011,Action,THQ  ,Volition Inc.  ,8.3,,0.86,1.06,0.18,0.37,2.48
138,Tomb Raider: The Last Revelation,PS,1999,Action,Eidos Interactive  ,Core Design Ltd.  ,,,1.15,1.14,0.06,0.13,2.48
139,Assassin's Creed Origins,XOne,2017,Action,Ubisoft  ,Ubisoft Montreal  ,,,1.34,0.92,,0.22,2.47
